Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
-0.227 0.500 -9.957 |0.549 -0.916 18.433 |26791
-0.241 0.464 -9.952 |0.610 -0.977 18.311 |21167
-0.208 0.452 -9.950 |0.610 -0.977 18.066 |56333
-0.201 0.479 -9.914 |0.610 -0.916 18.005 |19750
-0.244 0.500 -9.893 |0.488 -0.916 18.066 |18583
-0.232 0.507 -9.955 |0.366 -0.977 18.066 |18375
-0.208 0.486 -9.933 |0.366 -1.038 17.944 |18208
-0.218 0.469 -9.900 |0.427 -0.916 17.761 |18500
-0.246 0.484 -9.957 |0.549 -0.793 17.639 |18209
-0.268 0.496 -9.978 |0.671 -0.793 17.639 |18417
-0.268 0.496 -9.978 |0.732 -0.916 17.639 |18833
-0.253 0.515 -9.952 |0.671 -1.038 17.639 |18291
-0.263 0.500 -9.926 |0.671 -0.977 17.700 |18083
-0.232 0.481 -9.940 |0.549 -0.977 17.761 |18083
-0.189 0.491 -9.940 |0.366 -0.916 17.578 |18333
-0.213 0.486 -9.978 |0.366 -0.916 17.578 |19041
-0.210 0.464 -9.947 |0.427 -0.793 17.395 |161291
-0.222 0.479 -9.869 |0.671 -0.977 17.578 |61750
-0.225 0.481 -9.919 |0.732 -0.977 17.517 |18250
-0.229 0.486 -9.926 |0.610 -1.038 17.517 |19583
-0.227 0.491 -9.900 |0.427 -1.038 17.456 |18709
-0.239 0.457 -9.886 |0.366 -0.916 17.395 |18208
-0.249 0.476 -9.959 |0.427 -0.732 17.334 |18500
-0.239 0.515 -9.985 |0.488 -0.671 17.334 |18459
-0.239 0.515 -9.985 |0.549 -0.793 17.273 |18250
-0.273 0.484 -9.943 |0.549 -0.916 17.151 |25542
-0.229 0.512 -9.983 |0.488 -0.977 17.090 |61417
-0.227 0.491 -9.883 |0.427 -0.854 17.212 |19375
-0.218 0.476 -9.971 |0.366 -0.793 17.212 |18833
-0.218 0.476 -9.971 |0.427 -0.732 17.029 |18458
-0.225 0.448 -9.950 |0.488 -0.610 16.968 |18791
-0.249 0.464 -9.905 |0.549 -0.671 16.907 |18292
-0.220 0.481 -9.886 |0.549 -0.793 16.846 |18541
-0.172 0.443 -9.917 |0.549 -0.793 16.846 |18209
-0.189 0.433 -9.981 |0.549 -0.854 16.785 |18500
-0.222 0.457 -9.945 |0.610 -0.793 16.724 |18458
-0.229 0.445 -9.938 |0.671 -0.854 16.724 |18625
-0.256 0.424 -9.950 |0.732 -0.916 16.663 |18791
-0.251 0.450 -9.928 |0.610 -0.916 16.724 |18541
-0.210 0.500 -9.947 |0.549 -0.916 16.785 |18458
-0.222 0.500 -9.947 |0.549 -0.793 16.724 |18458
-0.222 0.474 -9.936 |0.488 -0.732 16.602 |17959
-0.222 0.474 -9.936 |0.488 -0.732 16.541 |18458
-0.182 0.460 -9.966 |0.610 -0.793 16.541 |18250
-0.215 0.484 -9.952 |0.671 -0.854 16.479 |18667
-0.229 0.479 -9.936 |0.671 -0.854 16.357 |18459
-0.182 0.445 -9.959 |0.671 -0.793 16.235 |18750
-0.196 0.445 -9.933 |0.671 -0.793 16.235 |18458
-0.239 0.491 -9.898 |0.610 -0.793 16.174 |18459
-0.241 0.507 -9.940 |0.610 -0.793 16.235 |18250
-0.208 0.484 -9.943 |0.732 -0.977 16.296 |28584
-0.232 0.472 -9.864 |0.671 -0.977 16.113 |22542
-0.246 0.498 -9.917 |0.732 -0.916 15.930 |18542
-0.220 0.519 -9.964 |0.732 -0.916 15.808 |18792
-0.222 0.500 -9.905 |0.610 -0.977 15.869 |18875
-0.227 0.493 -9.860 |0.610 -0.977 15.869 |18458
-0.244 0.472 -9.893 |0.549 -0.977 15.869 |18208
-0.237 0.481 -9.955 |0.549 -0.977 15.930 |18208
-0.215 0.522 -9.926 |0.671 -0.977 15.991 |18166
-0.210 0.539 -9.945 |0.732 -0.916 15.930 |18334
-0.227 0.507 -9.959 |0.671 -0.916 16.052 |18333
-0.206 0.488 -9.924 |0.610 -0.854 15.991 |17958
-0.194 0.505 -9.898 |0.549 -0.854 15.869 |18000
-0.220 0.503 -9.909 |0.366 -0.977 15.808 |18500
-0.215 0.493 -9.914 |0.366 -0.977 15.808 |18959
-0.215 0.493 -9.914 |0.427 -0.977 15.747 |18125
-0.227 0.464 -9.907 |0.488 -0.916 15.686 |18000
-0.227 0.448 -9.905 |0.549 -0.854 15.625 |17917
-0.222 0.464 -9.938 |0.610 -0.793 15.381 |17958
-0.244 0.481 -9.936 |0.610 -0.793 15.381 |18000
-0.246 0.460 -9.890 |0.671 -0.793 15.381 |18000
-0.218 0.438 -9.917 |0.610 -0.854 15.442 |18084
-0.220 0.445 -9.933 |0.549 -0.916 15.564 |19250
-0.241 0.469 -9.943 |0.549 -0.977 15.503 |21709
-0.227 0.481 -9.940 |0.549 -0.977 15.381 |18500
-0.246 0.464 -9.914 |0.549 -0.916 15.259 |18833
-0.270 0.467 -9.917 |0.549 -0.854 15.198 |26875
-0.246 0.467 -9.909 |0.549 -0.854 15.259 |20500
-0.239 0.457 -9.883 |0.610 -0.793 15.259 |18583
-0.222 0.445 -9.902 |0.671 -0.671 15.198 |18417
-0.201 0.455 -9.921 |0.610 -0.610 15.137 |18875
-0.227 0.474 -9.931 |0.549 -0.671 15.198 |21167
-0.237 0.481 -9.950 |0.549 -0.793 15.259 |18875
-0.206 0.500 -9.926 |0.610 -0.732 15.137 |18292
-0.232 0.498 -9.888 |0.732 -0.671 14.954 |18375
-0.265 0.517 -9.905 |0.732 -0.610 14.832 |60750
-0.234 0.522 -9.957 |0.610 -0.671 14.893 |60916
-0.232 0.448 -9.971 |0.549 -0.793 14.771 |26583
-0.229 0.472 -9.964 |0.488 -0.793 14.709 |20709
-0.246 0.491 -9.955 |0.488 -0.793 14.648 |18625
-0.227 0.460 -9.926 |0.549 -0.854 14.648 |19500
-0.213 0.476 -9.876 |0.549 -0.854 14.648 |19041
-0.213 0.472 -9.831 |0.671 -0.854 14.648 |18417
-0.237 0.469 -9.833 |0.732 -0.854 14.648 |18208
-0.222 0.481 -9.869 |0.671 -0.793 14.587 |18250
-0.215 0.486 -9.907 |0.610 -0.610 14.526 |18125
-0.227 0.440 -9.938 |0.610 -0.610 14.404 |17917
-0.210 0.445 -10.000 |0.488 -0.671 14.465 |19084
-0.237 0.472 -9.995 |0.488 -0.793 14.404 |18041
-0.251 0.467 -9.966 |0.610 -0.916 14.160 |18375
-0.251 0.467 -9.966 |0.671 -0.916 13.977 |19041
-0.249 0.443 -9.981 |0.610 -0.854 14.038 |234208
-0.234 0.484 -9.898 |0.549 -0.916 14.038 |23291
-0.215 0.484 -9.912 |0.488 -0.916 13.977 |19125
-0.215 0.484 -9.912 |0.549 -0.854 14.038 |18958
-0.232 0.464 -9.974 |0.671 -0.854 14.038 |18709
-0.229 0.481 -9.871 |0.671 -0.916 14.099 |27958
-0.239 0.460 -9.933 |0.549 -0.854 14.038 |19416
-0.239 0.460 -9.933 |0.488 -0.854 13.855 |19709
-0.237 0.452 -9.917 |0.488 -0.854 13.916 |18333
-0.229 0.476 -9.962 |0.671 -0.793 13.855 |18083
-0.234 0.484 -9.990 |0.793 -0.732 13.733 |18125
-0.234 0.503 -9.950 |0.793 -0.732 13.733 |18500
-0.222 0.522 -9.938 |0.671 -0.732 13.611 |18500
-0.241 0.474 -9.950 |0.549 -0.854 13.550 |18583
-0.249 0.428 -9.938 |0.488 -0.916 13.489 |18084
-0.258 0.426 -9.924 |0.488 -0.854 13.489 |18167
-0.241 0.452 -9.869 |0.488 -0.854 13.489 |18666
-0.220 0.491 -9.886 |0.488 -0.854 13.428 |18333
-0.208 0.503 -9.933 |0.610 -0.854 13.489 |18084
-0.203 0.517 -9.909 |0.610 -0.916 13.611 |17875
-0.213 0.503 -9.905 |0.549 -0.916 13.611 |18791
-0.213 0.503 -9.905 |0.488 -0.854 13.428 |18458
-0.208 0.455 -9.957 |0.488 -0.793 13.306 |17958
-0.218 0.450 -9.983 |0.549 -0.793 13.184 |18083
-0.229 0.474 -9.962 |0.610 -0.916 13.123 |18625
-0.218 0.467 -9.912 |0.671 -0.793 13.062 |18542
-0.237 0.464 -9.855 |0.671 -0.793 13.062 |18208
-0.268 0.505 -9.871 |0.671 -0.610 13.062 |17958
-0.237 0.505 -9.893 |0.610 -0.549 12.878 |18500
-0.191 0.488 -9.955 |0.549 -0.671 12.756 |18125
-0.203 0.510 -10.004 |0.549 -0.610 12.634 |21666
-0.232 0.491 -9.971 |0.549 -0.610 12.695 |28125
-0.241 0.455 -9.933 |0.610 -0.671 12.817 |20375
-0.241 0.455 -9.974 |0.671 -0.610 12.878 |19750
-0.253 0.455 -9.959 |0.671 -0.488 12.695 |18417
-0.263 0.440 -9.895 |0.549 -0.488 12.573 |18417
-0.225 0.450 -9.926 |0.488 -0.549 12.634 |18125
-0.191 0.476 -9.988 |0.488 -0.671 12.573 |18208
-0.196 0.467 -9.997 |0.488 -0.671 12.451 |18084
-0.220 0.462 -9.947 |0.427 -0.671 12.451 |18334
-0.213 0.472 -9.914 |0.427 -0.793 12.512 |18042
-0.213 0.472 -9.914 |0.488 -0.793 12.573 |18291
-0.206 0.476 -9.940 |0.549 -0.854 12.512 |18166
-0.229 0.481 -9.898 |0.549 -0.854 12.329 |18625
-0.225 0.452 -9.902 |0.610 -0.732 12.146 |17959
-0.218 0.457 -9.952 |0.671 -0.671 12.207 |19042
-0.234 0.519 -9.902 |0.671 -0.671 12.207 |17958
-0.229 0.498 -9.879 |0.610 -0.793 12.268 |18166
-0.229 0.455 -9.895 |0.549 -0.793 12.451 |17875
-0.218 0.488 -9.905 |0.549 -0.671 12.451 |17917
-0.210 0.484 -9.912 |0.610 -0.671 12.268 |18125
-0.213 0.493 -9.938 |0.732 -0.793 12.146 |17708
-0.220 0.531 -9.921 |0.793 -0.732 11.963 |18042
-0.246 0.472 -9.938 |0.793 -0.732 11.719 |17875
-0.261 0.445 -9.931 |0.793 -0.793 11.536 |18584
-0.256 0.488 -9.905 |0.732 -0.793 11.536 |18209
-0.256 0.488 -9.905 |0.610 -0.732 11.658 |18209
-0.239 0.503 -9.917 |0.671 -0.671 11.780 |18584
-0.215 0.462 -9.898 |0.732 -0.732 11.841 |18667
-0.225 0.428 -9.867 |0.793 -0.732 11.841 |18167
-0.251 0.474 -9.890 |0.732 -0.610 11.719 |18750
-0.237 0.486 -9.943 |0.732 -0.610 11.719 |18709
-0.229 0.486 -9.943 |0.671 -0.549 11.536 |18041
-0.251 0.505 -9.976 |0.549 -0.610 11.536 |18208
-0.270 0.515 -9.988 |0.427 -0.671 11.536 |18000
-0.249 0.498 -9.978 |0.488 -0.671 11.597 |18083
-0.215 0.476 -9.981 |0.610 -0.732 11.536 |18000
-0.246 0.455 -9.990 |0.671 -0.671 11.475 |17875
-0.294 0.455 -9.993 |0.610 -0.610 11.414 |18084
-0.275 0.486 -9.962 |0.549 -0.671 11.414 |18000
-0.249 0.455 -9.938 |0.610 -0.732 11.414 |21000
-0.237 0.445 -9.898 |0.671 -0.793 11.353 |19625
-0.229 0.469 -9.905 |0.610 -0.732 11.230 |18125
-0.229 0.469 -9.905 |0.610 -0.488 11.169 |18166
-0.222 0.484 -9.924 |0.610 -0.488 11.108 |17833
-0.222 0.479 -9.905 |0.610 -0.610 11.047 |18667
-0.241 0.469 -9.926 |0.610 -0.549 11.108 |17833
-0.249 0.474 -9.945 |0.671 -0.549 11.169 |19125
-0.244 0.455 -9.909 |0.671 -0.549 11.169 |19041
-0.244 0.469 -9.914 |0.671 -0.610 10.925 |18709
-0.237 0.481 -9.952 |0.549 -0.549 10.742 |18250
-0.232 0.450 -9.943 |0.488 -0.427 10.681 |18125
-0.213 0.440 -9.919 |0.427 -0.366 10.620 |17791
-0.198 0.462 -9.905 |0.427 -0.427 10.681 |24917
-0.208 0.503 -9.924 |0.427 -0.549 10.559 |24583
-0.186 0.488 -9.917 |0.488 -0.671 10.437 |157375
-0.172 0.462 -9.890 |0.610 -0.732 10.498 |26250
-0.201 0.474 -9.921 |0.610 -0.610 10.071 |60167
-0.273 0.469 -9.955 |0.488 -0.488 10.010 |19750
-0.251 0.484 -9.947 |0.488 -0.427 10.132 |18750
-0.206 0.469 -9.985 |0.610 -0.366 10.315 |18375
-0.225 0.440 -9.964 |0.610 -0.549 10.437 |18375
-0.229 0.462 -9.890 |0.549 -0.671 10.376 |18458
-0.232 0.481 -9.869 |0.488 -0.610 10.315 |28666
-0.237 0.460 -9.940 |0.427 -0.549 10.193 |18959
-0.249 0.464 -10.012 |0.488 -0.610 10.254 |22417
-0.256 0.479 -9.952 |0.610 -0.671 10.193 |19041
-0.241 0.462 -9.955 |0.610 -0.671 10.132 |18584
-0.244 0.491 -9.990 |0.671 -0.671 10.132 |17959
-0.265 0.505 -10.009 |0.671 -0.671 10.010 |21334
-0.249 0.450 -10.004 |0.610 -0.610 9.888 |18458
-0.215 0.448 -9.943 |0.549 -0.610 9.888 |16083
-0.215 0.448 -9.943 |0.549 -0.610 9.766 |16250
-0.220 0.481 -9.898 |0.549 -0.549 9.766 |16458
-0.218 0.467 -9.919 |0.549 -0.549 9.766 |16458
-0.241 0.464 -9.926 |0.488 -0.549 9.644 |16833
-0.273 0.486 -9.895 |0.488 -0.549 9.644 |16500
-0.229 0.440 -9.874 |0.488 -0.610 9.583 |16625
-0.191 0.400 -9.888 |0.671 -0.671 9.521 |16500
-0.210 0.448 -9.924 |0.671 -0.732 9.460 |16209
-0.227 0.491 -9.993 |0.610 -0.793 9.399 |16333
-0.232 0.491 -10.016 |0.488 -0.732 9.277 |18459
-0.225 0.467 -9.964 |0.366 -0.549 9.155 |16583
-0.244 0.467 -9.914 |0.427 -0.427 9.155 |16417
-0.234 0.486 -9.888 |0.549 -0.427 9.216 |26042
-0.206 0.488 -9.936 |0.671 -0.610 9.277 |17833
-0.232 0.479 -9.962 |0.610 -0.610 9.094 |16917
-0.237 0.488 -9.957 |0.549 -0.671 8.911 |16584
-0.229 0.491 -9.943 |0.488 -0.671 8.972 |16167
-0.225 0.481 -9.914 |0.549 -0.671 9.094 |16041
-0.215 0.464 -9.890 |0.488 -0.610 9.033 |53708
-0.246 0.460 -9.883 |0.549 -0.549 8.972 |54417
-0.210 0.503 -10.002 |0.488 -0.610 8.789 |61500
-0.229 0.486 -9.938 |0.549 -0.488 8.728 |16417
-0.229 0.481 -9.936 |0.549 -0.427 8.606 |16542
-0.258 0.462 -9.962 |0.488 -0.488 8.606 |17041
-0.265 0.469 -9.981 |0.427 -0.488 8.667 |16667
-0.246 0.452 -9.988 |0.427 -0.427 8.606 |16417
-0.218 0.457 -9.945 |0.488 -0.427 8.423 |16709
-0.232 0.467 -9.912 |0.549 -0.488 8.362 |16333
-0.237 0.460 -9.933 |0.610 -0.549 8.301 |17000
-0.220 0.481 -9.936 |0.671 -0.610 8.362 |16708
-0.220 0.481 -9.936 |0.549 -0.610 8.484 |16625
-0.225 0.467 -9.952 |0.366 -0.488 8.423 |16250
-0.206 0.460 -9.914 |0.366 -0.427 8.301 |16417
-0.201 0.467 -9.888 |0.488 -0.427 8.240 |16375
-0.229 0.438 -9.921 |0.610 -0.488 8.057 |16417
-0.246 0.443 -9.886 |0.610 -0.488 8.057 |22958
-0.220 0.448 -9.883 |0.488 -0.427 8.057 |19125
-0.220 0.448 -9.883 |0.427 -0.366 8.057 |16333
-0.215 0.436 -9.881 |0.488 -0.488 8.057 |18042
-0.229 0.440 -9.890 |0.610 -0.671 7.996 |16125
-0.258 0.452 -9.893 |0.610 -0.549 7.751 |17125
-0.253 0.448 -9.912 |0.488 -0.366 7.568 |16125
-0.215 0.460 -9.950 |0.488 -0.366 7.568 |16167
-0.232 0.472 -9.969 |0.488 -0.366 7.629 |15958
-0.253 0.476 -9.936 |0.488 -0.488 7.812 |16167
-0.227 0.474 -9.888 |0.488 -0.427 7.874 |17875
-0.203 0.481 -9.857 |0.427 -0.427 7.812 |16416
-0.210 0.484 -9.888 |0.427 -0.488 7.507 |16208
-0.241 0.505 -9.921 |0.427 -0.549 7.385 |15917
-0.234 0.486 -9.909 |0.549 -0.549 7.324 |16417
-0.234 0.440 -9.876 |0.610 -0.488 7.385 |16125
-0.251 0.452 -9.883 |0.671 -0.427 7.446 |15917
-0.213 0.462 -9.914 |0.610 -0.488 7.385 |16292
-0.213 0.462 -9.914 |0.549 -0.549 7.385 |16416
-0.203 0.481 -9.926 |0.488 -0.488 7.446 |15958
-0.206 0.503 -9.945 |0.427 -0.427 7.446 |16166
-0.203 0.505 -9.919 |0.427 -0.427 7.202 |16459
-0.227 0.498 -9.898 |0.427 -0.427 7.202 |17459
-0.215 0.498 -9.947 |0.488 -0.549 6.958 |16291
-0.198 0.496 -9.950 |0.549 -0.549 6.836 |16458
-0.220 0.505 -9.928 |0.549 -0.549 6.958 |16333
-0.225 0.529 -9.952 |0.488 -0.488 7.019 |24042
-0.253 0.517 -9.936 |0.427 -0.488 7.019 |17292
-0.244 0.488 -9.850 |0.366 -0.427 6.897 |16583
-0.203 0.474 -9.879 |0.366 -0.427 6.836 |117875
-0.225 0.467 -9.981 |0.488 -0.549 6.714 |18042
-0.244 0.457 -9.966 |0.488 -0.610 6.592 |16666
-0.263 0.464 -9.895 |0.427 -0.488 6.470 |16708
-0.263 0.472 -9.883 |0.427 -0.427 6.531 |16500
-0.218 0.457 -9.947 |0.488 -0.427 6.592 |16250
-0.210 0.467 -9.917 |0.427 -0.427 6.531 |230166
-0.220 0.481 -9.898 |0.427 -0.427 6.409 |21791
-0.218 0.479 -9.919 |0.427 -0.366 6.348 |16584
-0.232 0.481 -9.928 |0.366 -0.366 6.287 |16792
-0.210 0.481 -9.926 |0.366 -0.427 6.165 |17416
-0.201 0.467 -9.890 |0.549 -0.427 6.165 |16333
-0.246 0.467 -9.950 |0.610 -0.488 6.165 |16833
-0.261 0.481 -10.023 |0.610 -0.549 6.104 |20375
-0.234 0.479 -9.964 |0.549 -0.610 6.042 |16250
-0.234 0.479 -9.964 |0.549 -0.549 5.981 |16125
-0.232 0.491 -9.928 |0.488 -0.488 5.920 |16250
-0.227 0.476 -9.955 |0.427 -0.427 5.920 |15958
-0.239 0.428 -9.907 |0.427 -0.305 5.859 |17792
-0.220 0.431 -9.909 |0.366 -0.427 5.676 |16667
-0.196 0.498 -9.928 |0.305 -0.488 5.615 |16042
-0.222 0.505 -9.909 |0.305 -0.488 5.615 |16458
-0.220 0.469 -9.964 |0.366 -0.549 5.554 |24666
-0.215 0.467 -9.983 |0.549 -0.549 5.615 |19833
-0.225 0.448 -9.928 |0.427 -0.427 5.493 |16541
-0.218 0.445 -9.919 |0.305 -0.366 5.493 |16542
-0.206 0.467 -9.947 |0.305 -0.427 5.493 |19417
-0.196 0.467 -9.976 |0.305 -0.427 5.493 |18042
-0.194 0.469 -9.978 |0.244 -0.488 5.554 |16834
-0.210 0.500 -9.919 |0.183 -0.610 5.493 |15958
-0.229 0.498 -9.886 |0.183 -0.610 5.493 |16209
-0.234 0.481 -9.900 |0.244 -0.549 5.249 |25167
-0.232 0.481 -9.950 |0.244 -0.549 5.249 |17084
-0.225 0.457 -9.952 |0.366 -0.488 5.066 |16083
-0.234 0.424 -9.876 |0.366 -0.427 4.944 |16500
-0.239 0.457 -9.912 |0.366 -0.427 4.883 |16459
-0.225 0.484 -9.947 |0.305 -0.427 4.883 |16416
-0.234 0.476 -9.940 |0.244 -0.366 4.883 |16042
-0.232 0.460 -9.938 |0.244 -0.366 4.883 |16292
-0.246 0.402 -9.950 |0.244 -0.366 4.822 |16209
-0.261 0.407 -10.033 |0.305 -0.305 4.761 |20625
-0.237 0.460 -10.016 |0.366 -0.366 4.639 |18292
-0.237 0.460 -10.016 |0.427 -0.427 4.700 |18000
-0.249 0.481 -9.945 |0.366 -0.366 4.761 |15917
-0.241 0.460 -9.947 |0.305 -0.244 4.639 |16417
-0.234 0.457 -9.931 |0.427 -0.244 4.456 |54625
-0.215 0.464 -9.921 |0.427 -0.305 4.333 |15833
-0.210 0.488 -9.898 |0.366 -0.488 4.456 |16875
-0.213 0.496 -9.902 |0.305 -0.549 4.517 |16625
-0.227 0.472 -9.900 |0.244 -0.610 4.517 |16375
-0.227 0.472 -9.900 |0.366 -0.549 4.456 |16208
-0.239 0.443 -9.919 |0.366 -0.427 4.395 |16250
-0.218 0.469 -9.926 |0.244 -0.305 4.333 |15917
-0.210 0.503 -9.952 |0.244 -0.183 4.150 |16250
-0.210 0.496 -9.993 |0.244 -0.183 4.028 |54250
-0.225 0.493 -9.966 |0.183 -0.244 3.784 |54584
-0.222 0.464 -9.917 |0.183 -0.366 3.723 |54625
-0.246 0.457 -9.924 |0.244 -0.427 3.601 |16250
-0.256 0.443 -9.902 |0.305 -0.549 3.601 |16083
-0.222 0.457 -9.879 |0.366 -0.427 3.601 |16125
-0.213 0.464 -9.936 |0.366 -0.427 3.601 |16125
-0.213 0.479 -9.943 |0.366 -0.244 3.540 |16125
-0.194 0.493 -9.893 |0.488 -0.183 3.601 |15917
-0.213 0.507 -9.914 |0.610 -0.244 3.601 |16209
-0.237 0.503 -9.966 |0.488 -0.366 3.540 |16167
-0.232 0.472 -9.943 |0.244 -0.366 3.540 |16125
-0.234 0.467 -9.969 |0.061 -0.366 3.540 |18042
-0.244 0.472 -9.947 |0.122 -0.305 3.479 |16833
-0.251 0.484 -9.886 |0.244 -0.305 3.235 |16250
-0.253 0.493 -9.936 |0.183 -0.427 2.991 |16084
-0.237 0.467 -9.955 |0.122 -0.427 2.991 |16500
-0.237 0.467 -9.955 |0.122 -0.427 3.113 |16667
-0.203 0.460 -9.940 |0.122 -0.366 3.113 |16792
-0.198 0.479 -9.926 |0.122 -0.366 3.052 |16333
-0.210 0.467 -9.928 |0.122 -0.305 2.869 |16750
-0.239 0.476 -9.981 |0.244 -0.244 2.686 |16041
-0.237 0.486 -9.945 |0.244 -0.244 2.686 |16083
-0.229 0.469 -9.886 |0.305 -0.244 2.747 |16084
-0.232 0.467 -9.917 |0.183 -0.244 2.930 |25375
-0.218 0.474 -9.969 |0.061 -0.183 2.869 |19083
-0.220 0.488 -9.902 |0.122 -0.183 2.808 |18625
-0.234 0.474 -9.895 |0.305 -0.305 2.747 |17083
-0.234 0.486 -9.945 |0.305 -0.305 2.747 |16167
-0.225 0.519 -9.924 |0.366 -0.244 2.625 |16500
-0.227 0.484 -9.876 |0.366 -0.244 2.625 |16125
-0.225 0.481 -9.864 |0.305 -0.305 2.686 |56875
-0.222 0.479 -9.912 |0.244 -0.305 2.686 |16209
-0.225 0.455 -9.921 |0.183 -0.305 2.625 |16166
-0.229 0.488 -9.974 |0.183 -0.305 2.502 |18625
-0.227 0.484 -10.007 |0.183 -0.244 2.319 |23416
-0.220 0.438 -9.966 |0.183 -0.305 2.197 |16875
-0.229 0.438 -9.879 |0.244 -0.366 2.136 |16000
-0.253 0.462 -9.881 |0.183 -0.366 1.953 |16083
-0.268 0.496 -9.952 |0.061 -0.305 1.953 |228833
-0.241 0.496 -9.966 |0.000 -0.183 2.014 |19458
-0.198 0.457 -9.902 |0.122 -0.305 2.075 |16792
-0.177 0.455 -9.879 |0.183 -0.427 2.014 |16667
-0.222 0.479 -9.933 |0.244 -0.305 1.892 |16583
-0.222 0.479 -9.933 |0.366 -0.122 1.892 |17250
-0.275 0.460 -9.907 |0.305 0.000 2.014 |16292
-0.246 0.443 -9.938 |0.183 -0.061 1.892 |16708
-0.210 0.457 -9.978 |0.000 -0.122 1.770 |18167
-0.241 0.452 -9.993 |0.061 -0.183 1.587 |26834
-0.175 0.443 -9.938 |0.244 -0.244 1.465 |17667
-0.184 0.486 -9.926 |0.183 -0.305 1.404 |16083
-0.184 0.486 -9.926 |0.122 -0.305 1.343 |16209
-0.229 0.515 -9.952 |0.000 -0.244 1.221 |17000
-0.237 0.476 -9.974 |0.000 -0.183 1.160 |16334
-0.222 0.450 -9.959 |0.000 -0.244 1.221 |15791
-0.222 0.462 -9.912 |0.122 -0.366 1.343 |16125
-0.239 0.450 -9.890 |0.122 -0.366 1.343 |16750
-0.220 0.462 -9.947 |0.244 -0.305 1.343 |16458
-0.206 0.491 -9.947 |0.244 -0.183 1.221 |16125
-0.220 0.462 -9.931 |0.244 -0.183 1.099 |15958
-0.237 0.450 -9.933 |0.305 -0.244 0.977 |15917
-0.196 0.479 -9.928 |0.305 -0.366 0.854 |16083
-0.182 0.496 -9.933 |0.183 -0.366 0.916 |16209
-0.222 0.481 -9.893 |0.061 -0.305 0.916 |16208
-0.232 0.481 -9.883 |0.000 -0.244 0.854 |15917
-0.232 0.481 -9.883 |0.061 -0.244 0.916 |17167
-0.237 0.469 -9.867 |0.122 -0.305 0.916 |16583
-0.232 0.464 -9.855 |0.244 -0.244 0.916 |16375
-0.225 0.469 -9.914 |0.305 -0.122 0.793 |16417
-0.239 0.472 -9.964 |0.305 -0.183 0.610 |15917
-0.239 0.484 -9.997 |0.305 -0.183 0.610 |16292
-0.244 0.493 -10.002 |0.305 -0.305 0.610 |21250
-0.251 0.498 -9.938 |0.244 -0.244 0.610 |16625
-0.220 0.460 -9.890 |0.122 -0.122 0.549 |17666
-0.220 0.452 -9.902 |0.000 -0.122 0.366 |24459
-0.244 0.472 -9.907 |-0.061 -0.061 0.305 |17917
-0.239 0.474 -9.940 |0.061 -0.122 0.366 |16458
-0.246 0.491 -10.000 |0.183 -0.244 0.366 |19708
-0.256 0.479 -9.945 |0.244 -0.427 0.305 |16625
-0.218 0.457 -9.902 |0.061 -0.427 0.244 |16584
-0.208 0.476 -9.952 |0.000 -0.366 0.183 |23750
-0.253 0.510 -9.959 |0.061 -0.244 0.244 |18083
-0.244 0.500 -9.938 |0.183 -0.122 0.183 |17084
-0.222 0.479 -9.912 |0.183 -0.061 -0.061 |16625
-0.251 0.491 -9.890 |0.183 -0.122 -0.122 |16459
-0.234 0.488 -9.926 |0.183 -0.183 -0.183 |16125
-0.222 0.479 -9.985 |0.183 -0.122 -0.244 |16208
-0.239 0.443 -9.976 |0.061 -0.061 -0.244 |17083
-0.237 0.452 -9.957 |-0.061 -0.061 -0.305 |17292
-0.246 0.488 -9.898 |0.000 -0.122 -0.366 |16500
-0.258 0.488 -9.883 |0.183 -0.122 -0.366 |16375
-0.258 0.488 -9.883 |0.244 -0.183 -0.427 |15541
-0.234 0.500 -9.928 |0.061 -0.183 -0.427 |16333
-0.229 0.491 -9.964 |0.061 -0.061 -0.427 |16333
-0.241 0.472 -9.962 |0.122 0.000 -0.549 |17500
-0.229 0.488 -9.890 |0.122 0.061 -0.732 |16333
-0.227 0.496 -9.874 |0.122 0.061 -0.732 |17125
-0.246 0.455 -9.933 |0.000 0.000 -0.854 |15750
-0.258 0.481 -9.936 |-0.061 -0.305 -0.732 |56791
-0.203 0.467 -9.988 |-0.061 -0.244 -0.793 |16750
-0.213 0.479 -10.000 |0.000 -0.183 -0.916 |17416
-0.210 0.448 -10.016 |0.061 -0.183 -0.916 |23542
-0.213 0.433 -10.028 |0.061 -0.244 -0.854 |18500
-0.215 0.460 -9.990 |0.000 -0.183 -0.854 |16000
-0.253 0.462 -9.978 |0.000 -0.183 -0.916 |16167
-0.253 0.462 -9.978 |0.061 -0.183 -1.038 |23459
-0.251 0.498 -9.898 |0.122 -0.061 -1.160 |19000
-0.253 0.479 -9.945 |0.183 0.000 -1.343 |16625
-0.246 0.476 -9.921 |0.183 -0.122 -1.343 |17042
-0.241 0.472 -9.900 |0.061 -0.122 -1.404 |16792
-0.227 0.476 -9.921 |0.061 0.000 -1.343 |16209
-0.208 0.503 -9.959 |0.183 0.122 -1.343 |16791
-0.198 0.503 -9.959 |0.244 -0.122 -1.343 |16208
-0.189 0.476 -9.902 |0.122 -0.244 -1.343 |16792
