Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
-0.019 9.889 -0.306 |-0.366 -1.465 0.000 |55042
-0.010 9.872 -0.361 |-0.366 -1.465 0.122 |17125
0.005 9.838 -0.333 |-0.366 -1.343 0.061 |16583
0.017 9.872 -0.309 |-0.366 -1.282 -0.061 |16500
-0.010 9.882 -0.361 |-0.366 -1.282 -0.061 |17834
-0.045 9.846 -0.349 |-0.305 -1.221 0.000 |16041
-0.053 9.853 -0.297 |-0.244 -1.221 -0.122 |22417
-0.022 9.860 -0.271 |-0.427 -1.160 -0.183 |232584
0.007 9.819 -0.306 |-0.488 -1.221 0.183 |25459
0.002 9.800 -0.316 |-0.427 -1.221 0.366 |17291
-0.010 9.815 -0.252 |-0.488 -1.404 0.305 |55541
-0.031 9.858 -0.214 |-0.488 -1.465 0.244 |16291
0.007 9.884 -0.259 |-0.549 -1.404 0.183 |16125
0.007 9.884 -0.259 |-0.488 -1.404 0.061 |16541
0.007 9.879 -0.297 |-0.427 -1.404 -0.061 |16666
-0.012 9.834 -0.278 |-0.427 -1.282 -0.061 |16083
-0.022 9.822 -0.259 |-0.366 -1.282 -0.122 |16500
-0.014 9.838 -0.264 |-0.366 -1.282 -0.122 |16584
-0.010 9.829 -0.235 |-0.366 -1.282 -0.122 |16541
-0.024 9.841 -0.264 |-0.366 -1.343 -0.122 |16458
-0.017 9.865 -0.306 |-0.366 -1.343 -0.183 |16459
-0.010 9.862 -0.268 |-0.305 -1.343 -0.305 |16292
-0.026 9.836 -0.295 |-0.366 -1.282 -0.244 |16166
-0.033 9.836 -0.283 |-0.488 -1.160 -0.183 |16209
-0.036 9.846 -0.271 |-0.671 -1.404 0.122 |55458
-0.029 9.819 -0.297 |-0.732 -1.465 0.122 |16666
-0.043 9.803 -0.283 |-0.671 -1.465 0.122 |16625
-0.043 9.817 -0.226 |-0.671 -1.465 0.122 |16416
0.002 9.841 -0.259 |-0.488 -1.465 0.061 |16708
-0.024 9.870 -0.297 |-0.366 -1.404 0.122 |16875
-0.026 9.858 -0.257 |-0.427 -1.343 0.183 |21417
-0.010 9.827 -0.278 |-0.549 -1.465 0.061 |19375
-0.007 9.834 -0.268 |-0.549 -1.404 -0.061 |16708
0.000 9.853 -0.240 |-0.488 -1.404 0.000 |15875
-0.033 9.831 -0.233 |-0.488 -1.404 0.000 |16167
-0.043 9.822 -0.192 |-0.427 -1.404 0.061 |17417
-0.033 9.841 -0.197 |-0.427 -1.465 0.000 |16208
-0.036 9.862 -0.283 |-0.488 -1.526 0.061 |16458
-0.024 9.867 -0.325 |-0.488 -1.465 0.122 |16208
-0.012 9.846 -0.342 |-0.549 -1.465 0.000 |16125
-0.033 9.858 -0.316 |-0.549 -1.465 -0.244 |19292
-0.033 9.846 -0.278 |-0.610 -1.587 -0.244 |16667
-0.048 9.815 -0.316 |-0.671 -1.465 -0.183 |56375
-0.029 9.843 -0.325 |-0.488 -1.221 -0.244 |16250
0.002 9.855 -0.247 |-0.366 -1.282 -0.183 |16166
-0.031 9.872 -0.242 |-0.488 -1.526 0.061 |16208
-0.024 9.894 -0.276 |-0.671 -1.526 0.244 |16250
0.000 9.850 -0.268 |-0.671 -1.526 0.244 |15584
-0.014 9.841 -0.283 |-0.671 -1.526 0.183 |15917
-0.012 9.846 -0.257 |-0.488 -1.587 0.061 |16166
0.005 9.834 -0.268 |-0.366 -1.587 0.061 |56459
-0.007 9.846 -0.299 |-0.427 -1.526 0.000 |55459
-0.036 9.867 -0.219 |-0.549 -1.465 0.000 |16667
-0.024 9.853 -0.207 |-0.549 -1.465 0.122 |16292
0.002 9.824 -0.226 |-0.671 -1.465 0.061 |22708
-0.012 9.836 -0.219 |-0.671 -1.526 -0.061 |18084
-0.022 9.853 -0.195 |-0.549 -1.526 -0.061 |17833
-0.007 9.882 -0.207 |-0.488 -1.465 -0.122 |16917
0.005 9.874 -0.221 |-0.610 -1.343 -0.122 |200458
-0.041 9.829 -0.259 |-0.671 -1.282 -0.122 |16500
-0.038 9.850 -0.221 |-0.671 -1.343 -0.061 |17041
0.000 9.870 -0.245 |-0.610 -1.465 0.122 |16500
0.019 9.838 -0.304 |-0.610 -1.526 0.305 |15959
-0.012 9.877 -0.342 |-0.671 -1.465 0.244 |16334
-0.012 9.877 -0.342 |-0.671 -1.282 -0.061 |16333
-0.033 9.874 -0.302 |-0.610 -1.221 -0.427 |16375
-0.031 9.848 -0.211 |-0.610 -1.282 -0.488 |16500
-0.033 9.834 -0.278 |-0.610 -1.404 -0.305 |16125
-0.031 9.834 -0.325 |-0.610 -1.404 -0.305 |16375
-0.017 9.853 -0.280 |-0.671 -1.526 -0.061 |16708
-0.022 9.827 -0.295 |-0.732 -1.526 0.122 |16542
-0.017 9.805 -0.283 |-0.671 -1.587 0.122 |16583
-0.024 9.812 -0.280 |-0.610 -1.465 0.061 |16458
-0.060 9.815 -0.283 |-0.671 -1.404 0.000 |16208
-0.038 9.807 -0.266 |-0.671 -1.465 0.061 |16333
-0.019 9.860 -0.230 |-0.671 -1.404 0.183 |16292
-0.031 9.879 -0.228 |-0.732 -1.343 0.244 |16166
-0.041 9.860 -0.280 |-0.793 -1.465 0.183 |16417
-0.041 9.860 -0.280 |-0.732 -1.465 0.183 |16334
-0.043 9.838 -0.249 |-0.732 -1.526 0.122 |51292
-0.026 9.843 -0.259 |-0.732 -1.587 0.122 |18708
-0.017 9.853 -0.230 |-0.671 -1.587 0.244 |16334
-0.022 9.805 -0.226 |-0.671 -1.587 0.244 |17875
-0.024 9.817 -0.273 |-0.671 -1.404 0.061 |17292
-0.033 9.817 -0.295 |-0.610 -1.465 -0.122 |16750
-0.031 9.819 -0.259 |-0.610 -1.465 -0.122 |16417
-0.005 9.824 -0.273 |-0.610 -1.526 -0.122 |18125
0.012 9.846 -0.359 |-0.549 -1.587 0.000 |16000
0.000 9.879 -0.337 |-0.488 -1.526 0.061 |16167
0.014 9.858 -0.254 |-0.610 -1.282 0.000 |55792
0.024 9.843 -0.311 |-0.732 -1.343 0.183 |16416
-0.005 9.848 -0.342 |-0.610 -1.587 0.244 |16458
-0.029 9.846 -0.299 |-0.549 -1.709 0.183 |248041
-0.038 9.858 -0.311 |-0.610 -1.587 0.122 |18416
-0.033 9.848 -0.273 |-0.671 -1.343 0.000 |16584
-0.036 9.827 -0.204 |-0.671 -1.404 0.000 |16583
-0.024 9.846 -0.271 |-0.671 -1.404 0.000 |16125
-0.024 9.865 -0.330 |-0.732 -1.526 0.183 |17792
-0.031 9.860 -0.268 |-0.732 -1.526 0.183 |56458
-0.043 9.853 -0.238 |-0.732 -1.282 0.122 |16416
-0.053 9.838 -0.254 |-0.732 -1.282 -0.061 |16250
-0.014 9.831 -0.314 |-0.610 -1.404 -0.061 |16334
-0.002 9.819 -0.325 |-0.549 -1.526 0.122 |16500
-0.026 9.848 -0.287 |-0.549 -1.587 0.122 |16708
-0.033 9.882 -0.323 |-0.549 -1.587 0.122 |74917
-0.024 9.841 -0.276 |-0.610 -1.587 0.122 |16792
-0.010 9.824 -0.276 |-0.610 -1.648 0.122 |16667
0.000 9.843 -0.306 |-0.610 -1.526 0.183 |15875
-0.005 9.846 -0.249 |-0.671 -1.465 0.183 |16041
-0.017 9.858 -0.264 |-0.793 -1.526 0.122 |22292
-0.026 9.862 -0.297 |-0.610 -1.648 0.122 |55583
-0.017 9.882 -0.292 |-0.671 -1.587 0.061 |16500
-0.012 9.858 -0.245 |-0.732 -1.526 0.061 |16375
-0.022 9.834 -0.247 |-0.671 -1.526 0.122 |16459
-0.022 9.834 -0.247 |-0.671 -1.404 0.000 |16250
-0.031 9.865 -0.219 |-0.610 -1.343 -0.061 |16416
-0.022 9.862 -0.290 |-0.549 -1.282 -0.061 |16750
-0.031 9.848 -0.328 |-0.488 -1.343 0.000 |16084
-0.043 9.824 -0.257 |-0.488 -1.343 0.000 |56625
-0.010 9.827 -0.257 |-0.671 -1.526 0.061 |16833
-0.002 9.850 -0.287 |-0.732 -1.526 0.061 |16416
-0.002 9.841 -0.254 |-0.610 -1.526 -0.061 |16459
-0.019 9.841 -0.207 |-0.549 -1.648 -0.183 |55292
-0.036 9.841 -0.249 |-0.549 -1.709 -0.122 |16708
-0.012 9.836 -0.261 |-0.671 -1.648 -0.061 |16459
-0.012 9.836 -0.261 |-0.793 -1.526 -0.122 |16292
-0.017 9.855 -0.297 |-0.732 -1.587 -0.122 |16333
-0.010 9.882 -0.342 |-0.671 -1.526 -0.061 |16417
-0.019 9.906 -0.354 |-0.732 -1.526 -0.061 |16417
-0.024 9.884 -0.344 |-0.610 -1.526 -0.122 |55709
-0.017 9.884 -0.254 |-0.488 -1.526 -0.122 |16333
0.010 9.862 -0.273 |-0.488 -1.465 -0.122 |16625
0.010 9.862 -0.273 |-0.671 -1.404 -0.122 |16250
0.026 9.807 -0.252 |-0.610 -1.465 -0.061 |16042
-0.010 9.853 -0.271 |-0.488 -1.526 0.122 |20834
-0.002 9.858 -0.316 |-0.488 -1.465 0.183 |17333
-0.002 9.858 -0.316 |-0.488 -1.465 0.183 |16375
-0.019 9.853 -0.302 |-0.610 -1.465 0.122 |18000
-0.014 9.853 -0.278 |-0.549 -1.465 0.122 |55375
-0.022 9.848 -0.302 |-0.427 -1.404 0.122 |17166
-0.024 9.834 -0.276 |-0.366 -1.465 0.122 |16583
-0.026 9.822 -0.273 |-0.427 -1.587 0.122 |16542
-0.010 9.838 -0.271 |-0.610 -1.465 0.000 |16334
-0.010 9.838 -0.271 |-0.732 -1.465 0.183 |16291
-0.019 9.867 -0.261 |-0.671 -1.465 0.183 |16125
-0.038 9.874 -0.280 |-0.610 -1.587 0.000 |16166
-0.022 9.862 -0.283 |-0.549 -1.587 -0.061 |17000
-0.017 9.848 -0.257 |-0.488 -1.526 -0.061 |17375
-0.033 9.855 -0.273 |-0.488 -1.526 -0.061 |16458
-0.033 9.865 -0.299 |-0.427 -1.404 -0.122 |16666
-0.026 9.848 -0.287 |-0.488 -1.465 -0.122 |16542
-0.022 9.838 -0.264 |-0.427 -1.587 -0.183 |16416
-0.024 9.853 -0.252 |-0.427 -1.526 -0.122 |16625
-0.050 9.906 -0.230 |-0.488 -1.465 -0.061 |16250
-0.057 9.901 -0.240 |-0.488 -1.465 -0.061 |16416
-0.053 9.848 -0.268 |-0.427 -1.404 -0.122 |17291
-0.038 9.836 -0.278 |-0.427 -1.404 -0.122 |16541
0.007 9.858 -0.283 |-0.427 -1.465 -0.122 |16500
0.007 9.858 -0.283 |-0.488 -1.587 -0.183 |16083
-0.062 9.850 -0.249 |-0.427 -1.587 0.000 |50375
-0.019 9.843 -0.280 |-0.488 -1.648 -0.061 |21875
0.017 9.848 -0.259 |-0.549 -1.587 -0.061 |16750
-0.007 9.877 -0.283 |-0.427 -1.526 0.061 |16500
-0.026 9.879 -0.304 |-0.427 -1.587 0.183 |18959
0.000 9.834 -0.249 |-0.488 -1.465 0.122 |16583
0.000 9.788 -0.309 |-0.488 -1.465 0.122 |16000
-0.019 9.805 -0.325 |-0.488 -1.404 0.122 |56292
-0.036 9.903 -0.238 |-0.488 -1.526 0.000 |16250
-0.043 9.929 -0.242 |-0.488 -1.526 0.000 |15958
-0.053 9.858 -0.268 |-0.427 -1.465 -0.122 |56458
-0.019 9.824 -0.192 |-0.305 -1.404 -0.244 |16125
-0.017 9.836 -0.238 |-0.244 -1.404 -0.122 |16583
-0.033 9.860 -0.283 |-0.366 -1.282 0.000 |16375
-0.053 9.858 -0.290 |-0.488 -1.343 0.000 |16333
-0.065 9.886 -0.200 |-0.549 -1.526 -0.122 |16750
-0.050 9.894 -0.178 |-0.488 -1.587 -0.061 |16375
-0.029 9.870 -0.247 |-0.244 -1.526 -0.061 |16750
-0.024 9.860 -0.266 |-0.061 -1.526 -0.061 |225458
-0.029 9.841 -0.266 |-0.061 -1.587 -0.122 |20625
-0.012 9.827 -0.240 |-0.305 -1.648 -0.122 |18083
-0.007 9.843 -0.216 |-0.427 -1.648 0.000 |16625
-0.033 9.879 -0.252 |-0.366 -1.587 0.000 |16583
-0.014 9.862 -0.264 |-0.244 -1.587 -0.061 |16250
0.007 9.846 -0.240 |-0.244 -1.709 0.000 |27041
0.005 9.850 -0.207 |-0.305 -1.648 0.183 |17000
0.002 9.836 -0.171 |-0.305 -1.587 0.244 |16208
-0.041 9.853 -0.173 |-0.305 -1.648 0.061 |16292
-0.055 9.877 -0.219 |-0.305 -1.770 -0.183 |16875
-0.055 9.877 -0.219 |-0.305 -1.770 -0.122 |16500
-0.041 9.872 -0.283 |-0.305 -1.709 -0.183 |56000
-0.024 9.872 -0.278 |-0.366 -1.587 -0.183 |16292
-0.014 9.874 -0.249 |-0.366 -1.526 -0.183 |16209
-0.010 9.872 -0.245 |-0.183 -1.587 -0.122 |16833
-0.048 9.838 -0.261 |-0.183 -1.587 0.000 |16083
-0.048 9.838 -0.261 |-0.244 -1.526 0.061 |16209
-0.045 9.836 -0.276 |-0.244 -1.587 0.000 |16083
0.010 9.870 -0.295 |-0.183 -1.648 -0.061 |16667
0.017 9.872 -0.280 |-0.122 -1.587 -0.122 |16625
-0.005 9.862 -0.257 |-0.122 -1.587 -0.122 |56584
-0.038 9.874 -0.278 |-0.366 -1.587 -0.122 |16666
-0.043 9.841 -0.297 |-0.244 -1.587 0.000 |16042
-0.019 9.822 -0.276 |-0.183 -1.587 -0.061 |16375
-0.005 9.867 -0.216 |-0.244 -1.587 -0.061 |16416
0.005 9.874 -0.235 |-0.244 -1.587 -0.061 |16375
-0.010 9.850 -0.261 |-0.244 -1.587 -0.061 |16625
-0.017 9.858 -0.276 |-0.183 -1.709 -0.183 |16542
-0.005 9.877 -0.271 |-0.183 -1.648 -0.305 |16250
-0.019 9.898 -0.204 |-0.183 -1.526 -0.244 |16291
-0.031 9.882 -0.257 |-0.061 -1.526 -0.183 |16625
-0.041 9.865 -0.278 |-0.061 -1.526 -0.061 |16250
-0.029 9.855 -0.254 |0.000 -1.648 0.061 |16042
-0.031 9.872 -0.238 |0.061 -1.709 0.000 |16416
-0.045 9.862 -0.261 |0.061 -1.709 -0.061 |16458
-0.031 9.855 -0.302 |0.061 -1.709 -0.122 |16417
-0.041 9.891 -0.257 |0.122 -1.648 0.122 |51042
-0.029 9.886 -0.252 |0.061 -1.648 0.122 |17042
-0.050 9.872 -0.230 |0.061 -1.648 0.000 |16458
-0.065 9.850 -0.204 |0.000 -1.648 -0.122 |16667
-0.031 9.831 -0.242 |0.000 -1.709 -0.183 |16084
-0.005 9.815 -0.273 |0.061 -1.648 -0.183 |17000
0.014 9.812 -0.271 |0.061 -1.648 -0.183 |16375
0.000 9.831 -0.273 |0.122 -1.587 -0.183 |15792
-0.041 9.862 -0.264 |0.122 -1.465 -0.183 |56750
-0.043 9.879 -0.271 |0.183 -1.465 -0.183 |16666
-0.002 9.853 -0.335 |0.183 -1.587 -0.183 |16250
0.007 9.853 -0.330 |0.122 -1.587 -0.122 |16875
-0.002 9.874 -0.259 |0.183 -1.648 -0.061 |16208
-0.022 9.862 -0.207 |0.244 -1.709 -0.061 |16459
-0.026 9.843 -0.211 |0.244 -1.709 -0.061 |16542
-0.007 9.846 -0.238 |0.366 -1.709 0.000 |16375
-0.010 9.870 -0.252 |0.366 -1.648 0.000 |16667
-0.033 9.879 -0.280 |0.244 -1.526 -0.122 |17041
-0.014 9.874 -0.297 |0.122 -1.526 -0.183 |16333
-0.022 9.889 -0.283 |0.122 -1.587 -0.122 |16500
-0.038 9.872 -0.278 |0.122 -1.648 0.000 |56791
-0.010 9.855 -0.337 |0.183 -1.465 0.122 |16917
-0.014 9.862 -0.316 |0.183 -1.465 0.122 |16459
0.002 9.855 -0.304 |0.244 -1.465 0.061 |16625
0.026 9.848 -0.318 |0.183 -1.526 0.183 |21583
-0.038 9.877 -0.228 |0.244 -1.587 0.061 |16750
-0.055 9.870 -0.245 |0.244 -1.465 -0.061 |17208
-0.055 9.870 -0.245 |0.183 -1.526 -0.122 |16417
-0.029 9.853 -0.290 |0.122 -1.587 -0.122 |55667
-0.026 9.867 -0.306 |0.183 -1.648 0.061 |54958
-0.036 9.846 -0.257 |0.244 -1.648 0.061 |16375
0.007 9.858 -0.249 |0.305 -1.709 0.061 |16458
0.005 9.870 -0.259 |0.305 -1.770 0.000 |16458
-0.019 9.855 -0.247 |0.183 -1.709 -0.061 |16375
0.000 9.867 -0.245 |0.183 -1.648 -0.061 |16084
-0.002 9.879 -0.311 |0.244 -1.587 -0.183 |16208
-0.007 9.891 -0.306 |0.366 -1.465 -0.244 |16209
0.000 9.879 -0.268 |0.305 -1.465 -0.244 |15667
0.000 9.848 -0.278 |0.183 -1.526 -0.122 |16083
-0.007 9.853 -0.264 |0.183 -1.648 -0.122 |16417
-0.007 9.853 -0.264 |0.305 -1.587 -0.061 |16333
-0.012 9.867 -0.242 |0.305 -1.465 0.061 |16584
-0.010 9.867 -0.226 |0.244 -1.465 0.000 |16458
-0.022 9.846 -0.240 |0.305 -1.465 -0.122 |16625
-0.010 9.836 -0.245 |0.427 -1.465 -0.183 |16375
-0.033 9.841 -0.259 |0.427 -1.465 -0.183 |16167
-0.074 9.850 -0.323 |0.488 -1.587 -0.183 |16083
-0.057 9.850 -0.323 |0.427 -1.648 -0.183 |16125
-0.022 9.879 -0.352 |0.305 -1.587 -0.061 |999916
-0.031 9.860 -0.268 |0.244 -1.465 -0.183 |24250
-0.029 9.848 -0.249 |0.244 -1.465 -0.305 |17666
0.002 9.836 -0.292 |0.244 -1.526 0.000 |16584
0.014 9.855 -0.314 |0.305 -1.526 0.244 |16417
0.005 9.865 -0.259 |0.305 -1.526 0.061 |16584
0.007 9.889 -0.268 |0.244 -1.587 -0.183 |16292
-0.026 9.898 -0.268 |0.244 -1.587 -0.305 |16250
-0.026 9.898 -0.268 |0.183 -1.465 -0.244 |27458
-0.002 9.889 -0.223 |0.183 -1.343 -0.061 |17959
0.002 9.894 -0.226 |0.366 -1.465 0.122 |16708
-0.007 9.853 -0.287 |0.427 -1.709 0.061 |16250
-0.031 9.831 -0.314 |0.427 -1.648 0.000 |16250
-0.031 9.831 -0.314 |0.488 -1.465 -0.061 |16750
-0.029 9.855 -0.309 |0.427 -1.465 -0.122 |18541
-0.024 9.850 -0.297 |0.366 -1.526 -0.244 |16750
-0.014 9.860 -0.249 |0.305 -1.526 -0.305 |16458
-0.005 9.865 -0.235 |0.244 -1.526 -0.244 |16958
-0.012 9.841 -0.230 |0.244 -1.648 -0.183 |16042
-0.019 9.855 -0.257 |0.366 -1.648 -0.061 |16958
-0.022 9.882 -0.287 |0.366 -1.648 0.000 |56834
-0.033 9.886 -0.271 |0.305 -1.648 0.000 |19333
-0.022 9.860 -0.207 |0.305 -1.648 0.000 |16500
-0.024 9.853 -0.171 |0.305 -1.648 0.000 |16041
-0.038 9.850 -0.242 |0.366 -1.648 0.061 |17125
-0.017 9.846 -0.230 |0.427 -1.648 0.000 |23292
-0.045 9.855 -0.216 |0.549 -1.526 -0.122 |18208
-0.033 9.846 -0.245 |0.549 -1.526 -0.183 |16375
-0.010 9.865 -0.223 |0.549 -1.526 -0.183 |16500
-0.033 9.874 -0.214 |0.488 -1.526 -0.122 |16708
-0.024 9.846 -0.240 |0.366 -1.587 -0.061 |16500
-0.014 9.855 -0.259 |0.305 -1.648 0.061 |18083
-0.017 9.860 -0.259 |0.366 -1.648 0.061 |16208
-0.026 9.841 -0.259 |0.366 -1.526 -0.061 |18500
-0.024 9.838 -0.271 |0.305 -1.587 -0.122 |16542
0.017 9.838 -0.325 |0.366 -1.709 -0.061 |16500
0.017 9.846 -0.287 |0.488 -1.709 -0.061 |16125
-0.024 9.846 -0.216 |0.549 -1.648 -0.122 |16750
-0.026 9.831 -0.240 |0.610 -1.648 -0.183 |16166
-0.017 9.805 -0.290 |0.671 -1.648 -0.244 |17667
-0.036 9.798 -0.306 |0.732 -1.587 -0.183 |16584
-0.026 9.841 -0.287 |0.488 -1.709 -0.244 |56125
-0.022 9.867 -0.261 |0.488 -1.831 -0.244 |56375
-0.041 9.860 -0.290 |0.488 -1.648 0.000 |16417
-0.031 9.858 -0.304 |0.488 -1.587 0.122 |16667
-0.007 9.846 -0.314 |0.488 -1.709 0.183 |16416
0.005 9.865 -0.340 |0.488 -1.709 0.183 |16250
0.000 9.850 -0.304 |0.427 -1.770 0.061 |15959
-0.017 9.872 -0.295 |0.427 -1.648 -0.061 |16542
-0.038 9.906 -0.278 |0.488 -1.465 -0.183 |16416
-0.057 9.901 -0.254 |0.549 -1.343 -0.244 |16333
-0.022 9.901 -0.280 |0.610 -1.404 -0.183 |16125
0.007 9.870 -0.328 |0.549 -1.404 -0.122 |17083
-0.010 9.850 -0.268 |0.427 -1.526 -0.061 |16375
-0.007 9.879 -0.233 |0.488 -1.709 -0.122 |16500
0.012 9.884 -0.195 |0.549 -1.709 -0.122 |16375
-0.031 9.848 -0.209 |0.671 -1.587 -0.061 |24083
-0.038 9.819 -0.297 |0.732 -1.526 0.061 |17125
0.012 9.858 -0.292 |0.671 -1.587 0.244 |16250
0.007 9.879 -0.328 |0.610 -1.587 0.244 |16834
-0.010 9.838 -0.328 |0.610 -1.587 0.000 |16625
-0.012 9.829 -0.292 |0.610 -1.526 -0.244 |16208
-0.012 9.829 -0.292 |0.610 -1.526 -0.305 |16292
-0.002 9.860 -0.268 |0.671 -1.587 0.000 |16291
-0.017 9.860 -0.252 |0.732 -1.648 0.183 |16375
-0.041 9.834 -0.261 |0.671 -1.648 0.122 |16583
-0.050 9.834 -0.238 |0.671 -1.648 0.122 |18250
-0.041 9.846 -0.249 |0.610 -1.648 -0.244 |17209
-0.022 9.877 -0.238 |0.610 -1.709 -0.244 |17417
-0.005 9.855 -0.230 |0.610 -1.709 -0.244 |16458
0.014 9.822 -0.266 |0.549 -1.648 -0.244 |16333
-0.002 9.855 -0.261 |0.488 -1.465 -0.061 |16541
-0.010 9.877 -0.245 |0.427 -1.526 0.000 |16125
0.000 9.870 -0.261 |0.610 -1.648 0.000 |15833
-0.022 9.886 -0.278 |0.793 -1.648 0.061 |16458
-0.029 9.874 -0.247 |0.732 -1.587 0.000 |16250
-0.012 9.838 -0.268 |0.671 -1.465 -0.183 |16417
-0.005 9.827 -0.259 |0.549 -1.343 -0.305 |16459
-0.005 9.827 -0.259 |0.488 -1.343 -0.244 |16417
-0.017 9.807 -0.211 |0.549 -1.465 -0.061 |16375
-0.019 9.831 -0.242 |0.610 -1.526 0.061 |16334
-0.017 9.870 -0.240 |0.549 -1.526 0.122 |16791
-0.002 9.874 -0.216 |0.549 -1.526 0.000 |16667
-0.031 9.855 -0.264 |0.549 -1.526 0.000 |16292
-0.045 9.836 -0.328 |0.549 -1.587 -0.122 |16750
-0.045 9.858 -0.309 |0.671 -1.648 -0.061 |16541
-0.072 9.855 -0.278 |0.732 -1.587 0.000 |16375
-0.043 9.867 -0.290 |0.732 -1.526 -0.061 |230500
-0.019 9.908 -0.323 |0.610 -1.526 -0.122 |20291
-0.024 9.870 -0.314 |0.671 -1.526 -0.122 |16375
-0.007 9.829 -0.278 |0.671 -1.465 -0.183 |17334
-0.007 9.853 -0.287 |0.549 -1.465 -0.183 |16500
-0.024 9.855 -0.268 |0.549 -1.526 0.000 |16167
0.005 9.838 -0.276 |0.610 -1.587 0.061 |16417
0.017 9.822 -0.276 |0.732 -1.648 0.122 |17541
0.000 9.827 -0.252 |0.671 -1.648 0.244 |16167
0.000 9.827 -0.252 |0.671 -1.648 0.183 |16042
-0.022 9.865 -0.245 |0.610 -1.709 0.061 |16417
-0.050 9.879 -0.259 |0.610 -1.770 -0.061 |16500
-0.050 9.831 -0.297 |0.732 -1.709 -0.061 |16334
-0.007 9.834 -0.283 |0.732 -1.709 -0.061 |16708
-0.007 9.886 -0.271 |0.732 -1.526 -0.061 |16250
-0.053 9.855 -0.290 |0.610 -1.465 -0.122 |16667
-0.053 9.841 -0.261 |0.549 -1.526 -0.122 |17084
-0.043 9.853 -0.249 |0.610 -1.587 -0.122 |16417
-0.036 9.865 -0.278 |0.610 -1.587 -0.183 |16083
0.002 9.870 -0.240 |0.610 -1.648 -0.122 |16542
-0.005 9.846 -0.264 |0.610 -1.709 -0.061 |16750
-0.036 9.846 -0.297 |0.671 -1.587 -0.061 |16459
-0.048 9.827 -0.271 |0.732 -1.526 -0.061 |16375
-0.048 9.827 -0.271 |0.732 -1.587 -0.183 |16250
-0.038 9.831 -0.268 |0.732 -1.770 -0.244 |16167
-0.002 9.867 -0.309 |0.610 -1.770 -0.244 |16250
-0.019 9.846 -0.316 |0.488 -1.587 -0.244 |16500
-0.036 9.795 -0.321 |0.427 -1.526 -0.183 |15917
-0.048 9.819 -0.287 |0.427 -1.526 -0.183 |55375
-0.048 9.848 -0.257 |0.488 -1.526 -0.183 |16625
-0.010 9.846 -0.283 |0.610 -1.526 -0.183 |16666
-0.014 9.850 -0.314 |0.610 -1.526 -0.183 |16333
-0.012 9.831 -0.340 |0.610 -1.526 -0.244 |16375
-0.010 9.858 -0.311 |0.610 -1.526 -0.122 |16500
-0.043 9.915 -0.311 |0.610 -1.526 0.122 |16667
-0.036 9.901 -0.295 |0.610 -1.526 0.122 |16500
0.000 9.862 -0.302 |0.610 -1.404 0.183 |15750
-0.005 9.870 -0.316 |0.610 -1.587 0.061 |560250
-0.014 9.805 -0.276 |0.610 -1.648 0.000 |17583
0.019 9.815 -0.268 |0.549 -1.587 -0.061 |16833
0.005 9.858 -0.276 |0.549 -1.587 -0.122 |16917
-0.029 9.886 -0.276 |0.488 -1.526 -0.122 |16417
-0.024 9.874 -0.211 |0.549 -1.526 0.000 |16208
-0.014 9.843 -0.200 |0.549 -1.587 0.061 |17083
-0.014 9.843 -0.200 |0.488 -1.709 -0.122 |17417
-0.002 9.858 -0.292 |0.549 -1.648 -0.244 |22209
-0.002 9.841 -0.297 |0.549 -1.526 -0.183 |18292
0.005 9.829 -0.292 |0.488 -1.465 -0.061 |18541
0.010 9.834 -0.271 |0.366 -1.526 -0.061 |18875
-0.012 9.843 -0.273 |0.305 -1.648 -0.061 |17125
-0.022 9.829 -0.321 |0.427 -1.648 -0.061 |16459
-0.041 9.824 -0.344 |0.549 -1.648 0.000 |16791
-0.065 9.838 -0.309 |0.610 -1.648 0.000 |17000
-0.060 9.827 -0.276 |0.671 -1.587 0.000 |16542
-0.024 9.807 -0.344 |0.549 -1.648 -0.122 |16791
-0.024 9.807 -0.344 |0.610 -1.587 -0.122 |16458
-0.014 9.831 -0.333 |0.610 -1.526 -0.244 |155458
-0.024 9.846 -0.297 |0.427 -1.526 -0.183 |55959
-0.045 9.824 -0.259 |0.305 -1.648 0.183 |16250
-0.024 9.810 -0.219 |0.244 -1.709 0.000 |16542
-0.007 9.836 -0.254 |0.244 -1.709 -0.183 |16375
-0.017 9.846 -0.290 |0.427 -1.709 -0.122 |16791
-0.022 9.807 -0.254 |0.488 -1.709 -0.061 |16334
-0.029 9.815 -0.266 |0.488 -1.709 -0.061 |16625
-0.036 9.855 -0.309 |0.366 -1.648 -0.061 |16375
-0.033 9.817 -0.314 |0.244 -1.648 -0.122 |16542
-0.041 9.817 -0.330 |0.244 -1.648 -0.305 |16292
-0.053 9.860 -0.292 |0.305 -1.648 -0.244 |16291
-0.041 9.867 -0.287 |0.427 -1.526 0.000 |17834
-0.041 9.882 -0.297 |0.427 -1.526 0.000 |16583
-0.041 9.860 -0.271 |0.244 -1.587 -0.061 |16458
-0.022 9.846 -0.283 |0.183 -1.648 -0.122 |16500
-0.024 9.846 -0.302 |0.183 -1.587 -0.183 |16500
-0.010 9.858 -0.330 |0.244 -1.526 -0.122 |17125
0.007 9.862 -0.318 |0.305 -1.587 -0.122 |16334
