Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
9.772 0.103 -0.007 |-13.489 -0.244 -0.183 |25708
9.784 0.105 -0.071 |-13.306 -0.305 -0.122 |19333
9.755 0.117 -0.131 |-13.123 -0.366 -0.183 |19125
9.755 0.141 -0.083 |-13.184 -0.244 -0.305 |18792
9.770 0.148 -0.033 |-13.367 -0.122 -0.366 |19500
9.767 0.124 -0.043 |-13.367 -0.061 -0.305 |18709
9.784 0.120 -0.076 |-13.184 -0.183 -0.183 |20666
9.784 0.134 -0.128 |-13.000 -0.244 -0.122 |19584
9.784 0.160 -0.107 |-13.062 -0.244 -0.305 |19041
9.763 0.148 -0.088 |-13.184 -0.244 -0.366 |18792
9.763 0.129 -0.105 |-13.306 -0.244 -0.366 |18541
9.763 0.129 -0.105 |-13.306 -0.244 -0.305 |18542
9.787 0.158 -0.043 |-13.184 -0.244 -0.366 |18500
9.777 0.158 0.014 |-13.184 -0.183 -0.427 |18875
9.787 0.146 -0.019 |-13.184 -0.183 -0.366 |18833
9.777 0.156 -0.031 |-13.123 -0.305 -0.366 |19583
9.746 0.134 -0.043 |-13.123 -0.305 -0.366 |18708
9.739 0.124 -0.071 |-13.184 -0.244 -0.366 |18875
9.765 0.132 -0.062 |-13.306 -0.183 -0.244 |18417
9.794 0.127 -0.048 |-13.245 -0.122 -0.122 |19417
9.801 0.117 -0.050 |-13.184 -0.183 -0.183 |18791
9.813 0.115 -0.064 |-13.184 -0.244 -0.183 |18792
9.798 0.120 -0.024 |-13.123 -0.183 -0.122 |19000
9.782 0.110 -0.005 |-13.000 -0.122 -0.122 |18875
9.760 0.134 -0.007 |-13.000 -0.244 -0.183 |235291
9.748 0.163 -0.062 |-13.123 -0.366 -0.244 |31958
9.763 0.134 -0.093 |-13.184 -0.366 -0.183 |19791
9.770 0.134 -0.040 |-13.184 -0.305 -0.244 |18958
9.803 0.139 -0.029 |-13.123 -0.244 -0.305 |18625
9.827 0.160 -0.071 |-13.062 -0.244 -0.305 |18000
9.806 0.184 -0.076 |-13.062 -0.183 -0.244 |18000
9.796 0.146 -0.038 |-13.062 -0.122 -0.244 |20709
9.794 0.124 -0.048 |-13.062 -0.061 -0.244 |19000
9.782 0.124 -0.078 |-13.062 -0.122 -0.244 |18708
9.791 0.156 -0.076 |-12.939 -0.183 -0.305 |18417
9.770 0.158 -0.062 |-12.878 -0.305 -0.366 |18250
9.758 0.139 -0.097 |-12.939 -0.305 -0.427 |18291
9.758 0.139 -0.097 |-13.062 -0.244 -0.366 |18250
9.767 0.144 -0.093 |-13.123 -0.244 -0.244 |18209
9.777 0.139 -0.036 |-13.062 -0.183 -0.122 |18417
9.794 0.151 -0.024 |-12.939 -0.061 -0.183 |19666
9.779 0.151 -0.031 |-12.817 0.000 -0.244 |18667
9.751 0.127 -0.069 |-12.817 -0.122 -0.244 |18625
9.746 0.141 -0.040 |-12.817 -0.122 -0.244 |18542
9.777 0.177 -0.048 |-12.817 -0.183 -0.183 |18334
9.777 0.189 -0.090 |-12.817 -0.183 -0.122 |18625
9.775 0.165 -0.086 |-12.756 -0.183 -0.183 |18500
9.791 0.153 -0.064 |-12.817 -0.244 -0.244 |18250
9.782 0.156 -0.024 |-12.817 -0.244 -0.305 |18375
9.760 0.158 -0.052 |-12.878 -0.122 -0.305 |18750
9.760 0.165 -0.064 |-12.878 -0.061 -0.244 |18292
9.787 0.146 -0.012 |-12.817 -0.122 -0.183 |27500
9.810 0.134 -0.069 |-12.756 -0.183 -0.122 |20458
9.794 0.136 -0.090 |-12.695 -0.305 -0.183 |18708
9.746 0.153 -0.007 |-12.756 -0.305 -0.305 |18416
9.758 0.153 -0.048 |-12.756 -0.183 -0.427 |18250
9.791 0.120 -0.109 |-12.695 -0.122 -0.366 |19583
9.787 0.132 -0.067 |-12.634 -0.183 -0.183 |170625
9.810 0.124 -0.014 |-12.573 -0.183 -0.061 |20541
9.798 0.110 -0.033 |-12.634 -0.183 -0.183 |18750
9.806 0.132 -0.067 |-12.634 -0.061 -0.305 |54917
9.822 0.136 -0.093 |-12.634 0.000 -0.427 |19458
9.801 0.153 -0.119 |-12.634 -0.061 -0.366 |18917
9.801 0.153 -0.119 |-12.695 -0.122 -0.244 |18666
9.798 0.151 -0.147 |-12.756 -0.244 -0.183 |18208
9.772 0.136 -0.195 |-12.756 -0.305 -0.183 |18125
9.755 0.144 -0.150 |-12.756 -0.427 -0.183 |18709
9.779 0.144 -0.069 |-12.634 -0.366 -0.305 |18458
9.777 0.105 -0.040 |-12.512 -0.366 -0.366 |26792
9.755 0.124 -0.026 |-12.512 -0.427 -0.366 |19459
9.770 0.168 -0.059 |-12.634 -0.366 -0.305 |18417
9.775 0.153 -0.086 |-12.695 -0.305 -0.183 |18583
9.789 0.132 -0.135 |-12.695 -0.305 -0.183 |18083
9.779 0.113 -0.147 |-12.573 -0.305 -0.061 |18667
9.727 0.110 -0.086 |-12.573 -0.366 0.000 |18917
9.722 0.108 0.021 |-12.634 -0.305 -0.061 |20000
9.770 0.146 0.026 |-12.695 -0.244 -0.183 |18750
9.787 0.172 -0.078 |-12.634 -0.244 -0.244 |20459
9.803 0.129 -0.081 |-12.695 -0.244 -0.183 |18042
9.803 0.136 -0.074 |-12.634 -0.183 -0.122 |18667
9.779 0.146 -0.090 |-12.512 -0.244 -0.244 |18250
9.748 0.110 -0.052 |-12.451 -0.183 -0.305 |18334
9.727 0.084 -0.093 |-12.512 -0.183 -0.305 |18500
9.758 0.086 -0.078 |-12.573 -0.244 -0.305 |26417
9.806 0.115 -0.021 |-12.573 -0.305 -0.366 |20084
9.798 0.110 -0.076 |-12.512 -0.305 -0.366 |61750
9.772 0.108 -0.102 |-12.512 -0.244 -0.366 |18834
9.743 0.120 -0.071 |-12.512 -0.122 -0.366 |18917
9.753 0.134 -0.081 |-12.512 -0.061 -0.305 |18334
9.801 0.127 -0.076 |-12.512 -0.244 -0.244 |18542
9.782 0.098 -0.007 |-12.451 -0.366 -0.183 |18333
9.760 0.129 -0.012 |-12.451 -0.305 -0.244 |18541
9.777 0.153 -0.112 |-12.329 -0.244 -0.244 |18750
9.777 0.132 -0.128 |-12.329 -0.183 -0.122 |62542
9.767 0.132 -0.050 |-12.451 -0.244 -0.061 |19166
9.770 0.134 -0.050 |-12.390 -0.244 -0.122 |18667
9.787 0.148 -0.074 |-12.390 -0.183 -0.183 |18292
9.796 0.165 -0.081 |-12.390 -0.061 -0.305 |18791
9.782 0.141 -0.076 |-12.329 0.000 -0.427 |18541
9.772 0.129 -0.100 |-12.268 0.000 -0.305 |18625
9.782 0.117 -0.135 |-12.146 -0.122 -0.122 |18750
9.782 0.117 -0.135 |-12.085 -0.305 -0.122 |18542
9.801 0.115 -0.105 |-12.146 -0.305 -0.305 |62375
9.779 0.148 -0.057 |-12.329 -0.183 -0.244 |62583
9.791 0.132 -0.052 |-12.390 -0.244 -0.122 |19167
9.751 0.129 -0.045 |-12.329 -0.244 -0.183 |18208
9.765 0.132 -0.024 |-12.146 -0.183 -0.366 |24125
9.794 0.139 -0.105 |-12.207 -0.183 -0.305 |232208
9.782 0.124 -0.185 |-12.207 -0.183 -0.122 |26042
9.777 0.132 -0.162 |-12.146 -0.122 -0.122 |19791
9.784 0.146 -0.109 |-12.146 -0.183 -0.244 |18959
9.782 0.124 -0.057 |-12.146 -0.183 -0.427 |28458
9.784 0.148 -0.062 |-12.146 -0.122 -0.488 |22917
9.818 0.144 -0.097 |-12.085 -0.122 -0.305 |19541
9.818 0.144 -0.097 |-12.085 -0.122 -0.244 |18791
9.806 0.120 -0.100 |-11.963 -0.122 -0.305 |19542
9.794 0.122 -0.102 |-11.963 -0.183 -0.305 |18666
9.772 0.127 -0.045 |-12.085 -0.305 -0.244 |18584
9.760 0.105 -0.067 |-12.146 -0.305 -0.244 |18542
9.755 0.113 -0.090 |-12.146 -0.305 -0.244 |18458
9.755 0.141 -0.071 |-12.024 -0.305 -0.305 |21250
9.770 0.153 -0.062 |-11.963 -0.122 -0.427 |19375
9.767 0.141 -0.010 |-12.024 -0.061 -0.427 |18834
9.794 0.105 -0.038 |-12.024 -0.061 -0.366 |18875
9.818 0.120 -0.105 |-11.963 -0.122 -0.244 |19334
9.791 0.144 -0.083 |-11.902 -0.183 -0.183 |18375
9.772 0.122 -0.067 |-11.963 -0.244 -0.122 |19083
9.777 0.110 -0.055 |-11.963 -0.366 -0.183 |18791
9.765 0.098 -0.031 |-11.963 -0.305 -0.305 |18375
9.760 0.134 -0.069 |-11.902 -0.244 -0.366 |18583
9.760 0.134 -0.069 |-11.902 -0.244 -0.366 |18750
9.758 0.141 -0.150 |-11.963 -0.183 -0.244 |28708
9.784 0.182 -0.048 |-12.085 -0.122 -0.244 |20291
9.767 0.170 -0.052 |-12.024 -0.122 -0.244 |18750
9.767 0.170 -0.052 |-11.963 -0.122 -0.183 |18917
9.782 0.115 -0.074 |-12.024 -0.122 -0.122 |18792
9.791 0.144 -0.055 |-12.024 -0.122 -0.183 |18500
9.782 0.153 -0.062 |-12.024 -0.122 -0.305 |19709
9.763 0.141 -0.100 |-11.963 -0.244 -0.122 |19000
9.746 0.139 -0.105 |-11.963 -0.244 -0.122 |18417
9.777 0.136 -0.107 |-11.963 -0.244 0.061 |18500
9.801 0.153 -0.074 |-11.963 -0.183 0.183 |18416
9.803 0.151 -0.007 |-11.902 -0.183 0.061 |18667
9.827 0.110 -0.026 |-11.780 -0.183 -0.122 |20167
9.820 0.110 -0.078 |-11.658 -0.183 -0.244 |19667
9.782 0.148 -0.116 |-11.658 -0.183 -0.183 |22708
9.760 0.160 -0.126 |-11.719 -0.305 -0.122 |19833
9.784 0.172 -0.074 |-11.719 -0.305 -0.183 |18959
9.796 0.136 -0.071 |-11.597 -0.183 -0.305 |18584
9.791 0.110 -0.062 |-11.475 -0.244 -0.305 |19208
9.782 0.134 -0.055 |-11.414 -0.244 -0.244 |18708
9.772 0.096 -0.100 |-11.414 -0.244 -0.244 |18541
9.791 0.086 -0.100 |-11.536 -0.122 -0.244 |19166
9.798 0.113 -0.052 |-11.597 -0.122 -0.183 |18833
9.798 0.113 -0.052 |-11.597 -0.183 -0.122 |18792
9.782 0.141 -0.048 |-11.658 -0.183 -0.244 |19000
9.787 0.172 -0.057 |-11.658 -0.305 -0.366 |18875
9.810 0.117 -0.097 |-11.597 -0.305 -0.305 |28083
9.810 0.117 -0.097 |-11.536 -0.305 -0.183 |20334
9.803 0.153 -0.121 |-11.475 -0.427 -0.183 |17959
9.767 0.156 -0.062 |-11.475 -0.366 -0.183 |18292
9.777 0.151 -0.126 |-11.536 -0.244 -0.183 |60125
9.779 0.120 -0.031 |-11.414 0.000 -0.122 |63625
9.746 0.177 -0.086 |-11.292 0.000 -0.244 |62667
9.787 0.199 -0.071 |-11.414 -0.305 -0.183 |18584
9.765 0.163 -0.045 |-11.536 -0.244 -0.122 |18583
9.729 0.122 -0.045 |-11.475 -0.122 -0.061 |18917
9.760 0.127 -0.038 |-11.414 -0.061 -0.122 |18792
9.791 0.148 -0.019 |-11.414 -0.061 -0.122 |23459
9.801 0.144 -0.038 |-11.353 -0.244 -0.183 |21417
9.772 0.160 -0.064 |-11.292 -0.366 -0.244 |18416
9.772 0.160 -0.064 |-11.230 -0.366 -0.122 |18375
9.758 0.139 -0.102 |-11.230 -0.244 0.000 |18583
9.775 0.144 -0.159 |-11.292 -0.183 0.061 |18708
9.791 0.160 -0.107 |-11.353 -0.244 0.122 |18791
9.801 0.139 -0.059 |-11.292 -0.305 0.061 |18708
9.794 0.103 -0.090 |-11.292 -0.305 0.061 |18917
9.787 0.101 -0.102 |-11.292 -0.183 0.000 |19041
9.782 0.117 -0.086 |-11.292 -0.122 -0.061 |18875
9.748 0.151 -0.048 |-11.353 -0.122 -0.061 |18667
9.755 0.170 0.010 |-11.353 -0.183 -0.061 |19333
9.787 0.177 -0.033 |-11.230 -0.305 -0.061 |18625
9.782 0.144 -0.069 |-11.169 -0.244 -0.061 |19209
9.779 0.113 -0.014 |-11.108 0.000 0.000 |28084
9.784 0.148 -0.045 |-11.108 -0.061 -0.061 |19417
9.775 0.136 -0.069 |-11.108 -0.183 -0.183 |18625
9.782 0.103 0.002 |-11.108 -0.183 -0.244 |25125
9.791 0.124 0.010 |-11.047 -0.244 -0.122 |20292
9.803 0.151 -0.029 |-10.925 -0.305 -0.061 |19292
9.798 0.148 -0.029 |-10.986 -0.244 -0.122 |19167
9.784 0.139 -0.059 |-11.169 -0.183 -0.305 |18250
9.782 0.120 -0.114 |-11.169 -0.122 -0.366 |237750
9.782 0.098 -0.086 |-11.047 -0.122 -0.244 |23167
9.767 0.129 -0.052 |-10.925 -0.183 -0.183 |20084
9.791 0.170 -0.064 |-10.925 -0.183 -0.183 |18500
9.801 0.151 -0.026 |-10.925 -0.061 -0.305 |18584
9.772 0.134 -0.019 |-10.925 0.000 -0.305 |18667
9.770 0.129 -0.074 |-11.047 0.000 -0.183 |18542
9.770 0.129 -0.074 |-11.047 0.061 0.000 |18333
9.753 0.129 -0.074 |-10.925 0.000 -0.061 |18667
9.763 0.132 -0.029 |-10.925 -0.061 -0.305 |19959
9.765 0.122 -0.026 |-10.925 -0.122 -0.427 |18750
9.746 0.127 -0.076 |-10.925 -0.122 -0.427 |18708
9.782 0.139 -0.126 |-10.864 -0.183 -0.305 |18167
9.787 0.132 -0.088 |-10.864 -0.183 -0.122 |18625
9.772 0.120 -0.014 |-10.925 -0.183 -0.183 |19750
9.801 0.136 -0.052 |-10.925 -0.183 -0.244 |18500
9.787 0.141 -0.095 |-10.803 -0.244 -0.244 |18459
9.760 0.132 -0.083 |-10.742 -0.244 -0.305 |18625
9.763 0.141 -0.033 |-10.681 -0.183 -0.366 |19666
9.787 0.129 -0.059 |-10.742 -0.122 -0.366 |18625
9.808 0.096 -0.147 |-10.864 -0.122 -0.244 |18709
9.801 0.127 -0.166 |-10.925 -0.122 -0.183 |29833
9.789 0.156 -0.116 |-10.864 -0.122 -0.183 |20625
9.784 0.136 -0.062 |-10.742 -0.244 -0.183 |18791
9.787 0.115 -0.057 |-10.803 -0.366 -0.183 |18959
9.794 0.120 -0.067 |-10.864 -0.305 -0.244 |18667
9.767 0.134 -0.069 |-10.803 -0.183 -0.183 |18125
9.767 0.134 -0.069 |-10.742 -0.183 -0.244 |19167
9.789 0.136 -0.031 |-10.681 -0.244 -0.244 |18083
9.798 0.139 -0.050 |-10.559 -0.244 -0.183 |18375
9.763 0.120 -0.086 |-10.559 -0.183 -0.244 |18958
9.794 0.139 -0.078 |-10.498 -0.244 -0.244 |18459
9.791 0.134 -0.059 |-10.498 -0.244 -0.244 |18167
9.767 0.093 -0.069 |-10.559 -0.366 -0.122 |18458
9.784 0.113 -0.090 |-10.620 -0.305 -0.061 |18792
9.787 0.144 -0.069 |-10.681 -0.183 -0.061 |19334
9.787 0.144 -0.048 |-10.620 0.000 0.061 |18833
9.803 0.122 -0.029 |-10.559 -0.061 0.000 |18750
9.798 0.084 -0.019 |-10.620 -0.183 -0.061 |18167
9.770 0.079 -0.043 |-10.681 -0.244 -0.122 |18667
9.779 0.139 -0.071 |-10.620 -0.183 -0.061 |18167
9.798 0.170 -0.021 |-10.681 0.000 -0.061 |18291
9.772 0.168 0.010 |-10.681 0.061 -0.122 |18708
9.772 0.168 0.010 |-10.681 -0.061 -0.122 |18500
9.755 0.146 -0.019 |-10.620 -0.183 -0.122 |18333
9.779 0.134 -0.038 |-10.681 -0.244 -0.061 |18708
9.787 0.139 -0.048 |-10.559 -0.183 -0.122 |19708
9.770 0.122 -0.019 |-10.437 -0.122 -0.183 |28083
9.794 0.113 0.005 |-10.437 -0.122 -0.183 |20875
9.787 0.115 -0.002 |-10.437 -0.183 -0.183 |19125
9.748 0.132 -0.043 |-10.376 -0.305 -0.244 |18541
9.760 0.132 -0.069 |-10.376 -0.305 -0.244 |18541
9.763 0.153 -0.102 |-10.376 -0.244 -0.244 |18292
9.772 0.165 -0.109 |-10.437 -0.183 -0.183 |17834
9.777 0.127 -0.021 |-10.376 -0.183 0.000 |19541
9.784 0.120 -0.026 |-10.376 -0.183 0.000 |19250
9.791 0.156 -0.040 |-10.315 -0.061 -0.305 |62167
9.770 0.122 -0.005 |-10.315 -0.183 -0.244 |19583
9.777 0.115 -0.019 |-10.254 -0.244 -0.122 |19000
9.777 0.156 -0.045 |-10.193 -0.305 -0.061 |18958
9.770 0.120 -0.102 |-10.193 -0.244 0.000 |19000
9.772 0.096 -0.124 |-10.193 -0.244 0.000 |18667
9.770 0.141 -0.100 |-10.193 -0.183 0.000 |18667
9.772 0.160 -0.050 |-10.193 -0.183 -0.061 |18667
9.784 0.120 -0.048 |-10.193 -0.244 -0.061 |19083
9.779 0.103 -0.083 |-10.254 -0.366 0.000 |18417
9.765 0.117 -0.040 |-10.193 -0.366 0.122 |18958
9.772 0.115 0.007 |-10.132 -0.305 0.122 |63750
9.758 0.120 -0.010 |-10.254 -0.122 -0.183 |19250
9.758 0.151 -0.045 |-10.132 -0.183 -0.366 |18209
9.753 0.132 -0.048 |-10.010 -0.244 -0.305 |18666
9.743 0.132 -0.067 |-9.949 -0.305 -0.061 |22959
9.801 0.129 -0.086 |-10.010 -0.244 0.183 |21125
9.808 0.151 -0.052 |-10.071 -0.244 0.183 |18417
9.801 0.129 0.026 |-10.132 -0.122 0.061 |18542
9.801 0.129 0.026 |-10.132 -0.244 -0.061 |62625
9.798 0.139 -0.109 |-10.071 -0.305 -0.122 |18875
9.775 0.146 -0.076 |-10.010 -0.244 -0.122 |19000
9.779 0.168 -0.074 |-9.949 -0.244 -0.122 |16834
9.813 0.136 -0.062 |-10.010 -0.244 -0.122 |18750
9.787 0.129 -0.031 |-10.071 -0.122 -0.061 |19166
9.748 0.132 -0.019 |-10.010 -0.122 0.000 |18583
9.748 0.132 -0.019 |-9.888 -0.183 -0.061 |16959
9.753 0.124 -0.088 |-9.888 -0.183 -0.122 |23709
9.739 0.115 -0.045 |-9.888 -0.183 -0.244 |17625
9.782 0.115 -0.024 |-9.827 -0.244 -0.244 |23208
9.806 0.110 -0.057 |-9.827 -0.244 -0.183 |56042
9.782 0.103 -0.097 |-9.888 -0.244 -0.183 |16833
9.801 0.146 -0.128 |-9.949 -0.122 -0.122 |17000
9.798 0.172 -0.078 |-9.888 -0.061 -0.061 |17042
9.803 0.132 -0.021 |-9.766 -0.183 -0.061 |16916
9.818 0.108 -0.036 |-9.766 -0.183 -0.183 |16750
9.789 0.115 -0.057 |-9.766 -0.122 -0.244 |17042
9.751 0.113 -0.067 |-9.766 -0.122 -0.183 |17209
9.758 0.122 -0.062 |-9.766 -0.061 -0.122 |17000
9.803 0.117 -0.031 |-9.705 -0.122 -0.122 |56875
9.801 0.153 -0.029 |-9.644 -0.244 -0.122 |56709
9.777 0.168 -0.064 |-9.766 -0.244 -0.061 |16833
9.753 0.153 -0.076 |-9.766 -0.244 -0.061 |16916
9.753 0.151 -0.114 |-9.766 -0.122 -0.061 |16917
9.784 0.127 -0.126 |-9.705 -0.061 -0.183 |16750
9.775 0.156 -0.081 |-9.644 -0.244 -0.183 |22542
9.763 0.192 -0.059 |-9.583 -0.305 -0.183 |17958
9.765 0.158 -0.052 |-9.521 -0.305 -0.183 |16834
9.772 0.136 -0.040 |-9.399 -0.244 -0.122 |55833
9.758 0.144 -0.029 |-9.338 -0.183 -0.061 |56583
9.772 0.129 -0.048 |-9.399 -0.122 -0.061 |16916
9.777 0.120 -0.036 |-9.460 -0.183 -0.061 |17333
9.765 0.132 -0.033 |-9.521 -0.244 -0.061 |16792
9.763 0.129 -0.055 |-9.521 -0.244 0.000 |16666
9.803 0.141 -0.071 |-9.521 -0.183 0.000 |16209
9.818 0.141 -0.062 |-9.399 -0.122 -0.061 |16542
9.784 0.132 -0.031 |-9.338 -0.061 -0.122 |16500
9.755 0.127 0.014 |-9.277 -0.122 -0.122 |16667
9.755 0.127 0.014 |-9.338 -0.183 -0.061 |55708
9.758 0.113 -0.100 |-9.399 -0.183 -0.122 |17417
9.775 0.129 -0.062 |-9.216 -0.122 -0.366 |16750
9.789 0.115 -0.086 |-9.155 -0.244 -0.366 |56292
9.751 0.136 -0.081 |-9.277 -0.244 -0.122 |16667
9.748 0.148 -0.059 |-9.338 -0.061 -0.122 |16792
9.779 0.129 -0.038 |-9.338 0.061 -0.244 |16625
9.782 0.153 -0.074 |-9.277 0.122 -0.183 |16791
9.782 0.156 -0.145 |-9.277 0.061 -0.061 |16625
9.775 0.141 -0.135 |-9.155 -0.061 0.000 |16459
9.751 0.134 -0.119 |-9.033 -0.061 -0.061 |16750
9.760 0.122 -0.124 |-8.972 -0.061 -0.122 |22209
9.803 0.124 -0.064 |-9.094 -0.061 -0.183 |19792
9.815 0.144 -0.057 |-9.094 -0.061 -0.122 |17125
9.832 0.156 -0.102 |-9.033 -0.183 -0.061 |16625
9.815 0.134 -0.102 |-9.033 -0.183 -0.061 |16583
9.787 0.122 -0.109 |-9.094 -0.244 -0.122 |17000
9.789 0.132 -0.033 |-9.277 -0.183 -0.061 |16541
9.779 0.108 0.005 |-9.216 -0.122 -0.122 |16833
9.794 0.093 -0.119 |-9.155 -0.122 -0.122 |17584
9.787 0.101 -0.114 |-9.155 -0.061 -0.122 |57292
9.758 0.136 -0.033 |-9.216 0.000 -0.122 |17042
9.770 0.151 -0.024 |-9.155 -0.122 -0.061 |16958
9.775 0.134 -0.021 |-9.033 -0.244 -0.122 |16875
9.782 0.120 -0.033 |-8.972 -0.305 -0.244 |16583
9.806 0.134 -0.040 |-9.033 -0.244 -0.183 |16666
9.782 0.151 -0.050 |-9.094 -0.122 -0.061 |16959
9.782 0.151 -0.050 |-9.094 -0.183 0.000 |16375
9.763 0.141 -0.055 |-9.033 -0.183 0.000 |16541
9.765 0.144 -0.069 |-8.911 -0.122 -0.122 |17250
9.758 0.141 -0.102 |-8.972 0.000 -0.244 |16500
9.772 0.136 -0.157 |-9.033 0.000 -0.244 |54583
9.787 0.105 -0.050 |-8.972 -0.122 -0.122 |19042
9.782 0.101 -0.033 |-8.911 -0.122 -0.122 |17000
9.782 0.120 -0.057 |-8.789 -0.122 -0.244 |17083
9.765 0.101 -0.093 |-8.728 -0.061 -0.183 |17125
9.763 0.134 -0.119 |-8.728 -0.122 -0.122 |21750
9.787 0.136 -0.097 |-8.789 -0.244 -0.183 |18708
9.801 0.096 -0.093 |-8.789 -0.244 -0.244 |16667
9.796 0.072 -0.102 |-8.789 -0.183 -0.305 |16542
9.791 0.089 -0.074 |-8.789 -0.183 -0.305 |56292
9.787 0.153 -0.069 |-8.728 -0.183 -0.183 |16667
9.779 0.153 -0.036 |-8.728 -0.122 -0.183 |16667
9.796 0.144 -0.017 |-8.667 -0.122 -0.244 |56958
9.787 0.163 -0.031 |-8.850 -0.183 -0.183 |17041
9.767 0.151 -0.076 |-8.728 -0.183 -0.122 |16792
9.746 0.141 -0.081 |-8.667 -0.183 -0.122 |16833
9.746 0.124 -0.074 |-8.667 -0.122 -0.061 |23667
9.794 0.124 -0.116 |-8.728 0.000 -0.122 |18333
9.784 0.132 -0.059 |-8.728 0.000 -0.244 |16917
9.755 0.139 -0.050 |-8.789 0.000 -0.183 |56708
9.755 0.144 -0.064 |-8.728 -0.122 -0.122 |16750
9.775 0.182 -0.093 |-8.606 -0.183 -0.122 |16833
9.760 0.158 -0.069 |-8.545 -0.183 -0.244 |16459
9.732 0.120 -0.059 |-8.484 -0.122 -0.305 |16959
9.736 0.098 -0.064 |-8.545 -0.061 -0.244 |17042
9.736 0.098 -0.105 |-8.484 -0.122 -0.061 |226125
9.736 0.124 -0.071 |-8.484 -0.183 0.000 |18292
9.763 0.134 -0.071 |-8.484 -0.244 0.061 |56875
9.767 0.129 -0.059 |-8.423 0.000 0.061 |24584
9.777 0.129 -0.040 |-8.362 0.000 0.000 |17083
9.770 0.103 -0.017 |-8.179 -0.061 -0.061 |17875
9.767 0.122 -0.017 |-8.240 -0.122 -0.244 |17458
9.765 0.148 -0.050 |-8.423 -0.122 -0.183 |18250
9.767 0.132 -0.067 |-8.423 -0.244 -0.061 |17125
9.767 0.132 -0.067 |-8.240 -0.305 0.122 |17209
9.784 0.105 -0.071 |-8.179 -0.244 0.183 |16958
9.784 0.127 -0.114 |-8.240 -0.183 0.000 |17208
9.775 0.153 -0.102 |-8.301 -0.061 -0.244 |23250
9.775 0.141 -0.074 |-8.362 0.000 -0.244 |18834
9.801 0.151 -0.083 |-8.301 -0.061 -0.122 |17042
9.791 0.124 -0.135 |-8.179 -0.122 0.000 |16917
9.765 0.081 -0.147 |-8.118 -0.183 0.061 |17458
9.798 0.113 -0.059 |-8.179 -0.183 0.000 |16792
9.810 0.124 -0.010 |-8.179 -0.183 -0.122 |17084
9.787 0.108 -0.045 |-8.179 -0.183 -0.122 |16750
9.789 0.110 -0.076 |-8.240 -0.183 -0.183 |16750
9.791 0.105 -0.062 |-8.179 -0.183 0.061 |16584
9.789 0.105 -0.038 |-8.118 -0.122 0.061 |17000
9.791 0.120 -0.083 |-8.057 0.000 -0.183 |56917
9.765 0.096 -0.109 |-8.057 0.000 -0.244 |16916
9.779 0.098 -0.112 |-8.057 0.122 -0.305 |17041
9.779 0.098 -0.112 |-8.057 0.000 -0.305 |16792
9.808 0.096 -0.088 |-8.057 -0.122 -0.244 |16667
9.789 0.098 -0.090 |-7.874 -0.122 -0.183 |16250
9.755 0.120 -0.040 |-7.812 -0.061 -0.244 |16416
9.767 0.132 -0.010 |-7.812 -0.061 -0.244 |56833
9.798 0.129 -0.076 |-7.874 -0.061 -0.183 |16125
9.803 0.153 -0.083 |-7.935 -0.061 -0.061 |16375
9.818 0.168 -0.062 |-7.935 -0.183 -0.061 |51334
9.794 0.144 -0.069 |-7.812 -0.305 -0.183 |19250
9.796 0.124 -0.078 |-7.812 -0.305 -0.183 |16500
9.796 0.124 -0.069 |-7.751 -0.244 -0.122 |16750
9.784 0.101 -0.071 |-7.751 -0.122 -0.122 |16541
9.777 0.074 -0.071 |-7.812 -0.183 -0.183 |16167
9.782 0.120 -0.071 |-7.874 -0.122 -0.122 |17041
9.782 0.160 -0.083 |-7.996 0.061 -0.061 |16417
9.746 0.172 -0.086 |-7.996 0.122 -0.183 |16291
9.760 0.124 -0.076 |-7.874 0.061 -0.244 |56500
9.794 0.103 -0.007 |-7.874 0.000 -0.061 |16500
9.779 0.160 -0.012 |-7.812 -0.061 0.061 |16791
9.787 0.189 -0.112 |-7.751 -0.122 0.061 |16625
9.791 0.160 -0.105 |-7.751 -0.061 0.061 |16500
9.784 0.144 -0.083 |-7.812 0.000 -0.061 |16459
9.796 0.153 -0.074 |-7.751 -0.061 -0.183 |16125
9.784 0.132 -0.081 |-7.751 -0.122 -0.122 |16459
9.784 0.132 -0.081 |-7.751 -0.122 0.061 |16667
9.760 0.144 -0.102 |-7.690 -0.183 0.061 |16375
9.763 0.134 -0.036 |-7.507 -0.183 -0.061 |16459
9.772 0.124 -0.031 |-7.385 -0.183 -0.122 |56291
9.772 0.132 -0.069 |-7.324 -0.244 -0.183 |16208
9.779 0.120 -0.036 |-7.446 -0.122 -0.244 |16666
9.791 0.115 -0.026 |-7.629 0.000 -0.183 |16208
9.791 0.115 -0.026 |-7.690 0.061 0.122 |16583
9.765 0.175 -0.029 |-7.629 0.000 0.183 |21375
9.751 0.141 -0.069 |-7.385 -0.061 0.061 |17750
9.765 0.132 -0.038 |-7.202 -0.061 -0.122 |16875
9.751 0.139 -0.076 |-7.263 0.000 -0.122 |17042
9.724 0.144 -0.081 |-7.385 0.000 0.122 |55833
9.729 0.158 -0.074 |-7.446 -0.061 0.183 |16542
9.753 0.136 -0.067 |-7.446 -0.122 0.122 |56417
