Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
-0.093 -0.558 -9.936 |0.488 0.610 10.681 |61875
-0.100 -0.546 -9.917 |0.549 0.610 10.498 |18125
-0.100 -0.524 -9.919 |0.610 0.488 10.498 |18459
-0.100 -0.543 -9.893 |0.610 0.488 10.498 |61833
-0.139 -0.519 -10.000 |0.366 0.427 10.742 |19542
-0.139 -0.519 -10.000 |0.305 0.488 10.681 |18000
-0.103 -0.524 -10.000 |0.366 0.549 10.620 |18125
-0.084 -0.529 -9.898 |0.488 0.549 10.559 |18667
-0.093 -0.524 -9.852 |0.488 0.427 10.498 |23959
-0.074 -0.519 -9.983 |0.427 0.366 10.437 |19625
-0.096 -0.519 -9.957 |0.305 0.427 10.376 |62666
-0.127 -0.503 -9.985 |0.366 0.427 10.559 |18208
-0.117 -0.496 -9.969 |0.366 0.427 10.498 |18209
-0.112 -0.519 -9.931 |0.366 0.488 10.315 |18250
-0.105 -0.541 -9.976 |0.427 0.549 10.193 |18333
-0.084 -0.529 -9.962 |0.488 0.671 10.254 |19417
-0.091 -0.510 -9.900 |0.488 0.671 10.254 |18666
-0.112 -0.539 -9.895 |0.488 0.610 10.376 |18459
-0.134 -0.539 -9.940 |0.427 0.427 10.498 |17916
-0.115 -0.517 -9.971 |0.488 0.366 10.254 |61916
-0.105 -0.541 -9.974 |0.427 0.488 10.071 |18750
-0.112 -0.517 -9.931 |0.427 0.549 10.010 |18500
-0.110 -0.493 -9.881 |0.427 0.427 10.010 |18334
-0.134 -0.512 -9.964 |0.427 0.366 10.071 |17959
-0.134 -0.529 -9.976 |0.427 0.366 10.071 |17875
-0.105 -0.536 -9.855 |0.427 0.366 10.071 |18208
-0.120 -0.524 -9.871 |0.366 0.488 9.949 |16584
-0.117 -0.498 -9.964 |0.305 0.427 9.888 |16792
-0.098 -0.493 -9.940 |0.305 0.305 9.888 |17209
-0.098 -0.543 -9.893 |0.305 0.244 9.949 |16792
-0.103 -0.567 -9.928 |0.244 0.183 9.827 |272708
-0.093 -0.510 -9.936 |0.183 0.366 9.766 |27625
-0.105 -0.534 -9.855 |0.305 0.366 9.766 |18125
-0.143 -0.539 -9.817 |0.366 0.488 9.583 |16167
-0.153 -0.519 -9.879 |0.549 0.488 9.521 |16791
-0.129 -0.498 -9.955 |0.549 0.488 9.521 |16583
-0.086 -0.529 -9.921 |0.549 0.366 9.644 |16208
-0.079 -0.541 -9.843 |0.488 0.305 9.705 |16375
-0.084 -0.558 -9.843 |0.366 0.366 9.399 |55375
-0.100 -0.575 -9.841 |0.305 0.305 9.399 |16541
-0.079 -0.507 -9.867 |0.244 0.244 9.399 |16292
-0.076 -0.484 -9.909 |0.244 0.244 9.399 |16250
-0.105 -0.541 -9.947 |0.183 0.366 9.277 |16667
-0.112 -0.527 -9.950 |0.183 0.427 9.155 |16792
-0.115 -0.517 -9.926 |0.305 0.305 9.033 |16375
-0.108 -0.541 -9.955 |0.488 0.305 8.850 |16375
-0.122 -0.524 -9.936 |0.427 0.427 8.911 |16458
-0.093 -0.517 -9.952 |0.366 0.549 9.155 |16375
-0.057 -0.512 -9.985 |0.305 0.549 9.216 |16125
-0.081 -0.500 -9.931 |0.305 0.488 9.155 |56042
-0.108 -0.515 -9.938 |0.305 0.305 8.972 |17000
-0.098 -0.529 -9.943 |0.244 0.183 8.972 |16541
-0.105 -0.512 -9.917 |0.244 0.183 9.094 |16250
-0.110 -0.524 -9.917 |0.305 0.366 9.094 |16541
-0.100 -0.522 -9.943 |0.305 0.366 9.094 |16334
-0.105 -0.522 -9.964 |0.427 0.427 9.094 |16334
-0.091 -0.515 -9.943 |0.305 0.488 8.911 |21583
-0.098 -0.505 -9.940 |0.305 0.427 8.850 |55750
-0.081 -0.507 -9.912 |0.488 0.305 8.789 |16875
-0.055 -0.486 -9.909 |0.549 0.305 8.728 |16333
-0.055 -0.486 -9.909 |0.305 0.427 8.606 |31292
-0.127 -0.539 -9.909 |0.305 0.305 8.545 |808708
-0.110 -0.527 -9.926 |0.366 0.183 8.423 |33708
-0.086 -0.529 -9.950 |0.305 0.244 8.484 |825333
-0.103 -0.546 -9.964 |0.122 0.427 8.240 |51666
-0.074 -0.515 -9.952 |0.488 0.366 8.301 |32042
-0.086 -0.543 -9.902 |0.366 0.366 8.179 |35750
-0.084 -0.548 -9.907 |0.244 0.366 8.179 |35667
-0.093 -0.529 -9.931 |0.305 0.488 8.118 |52792
-0.120 -0.543 -9.867 |0.305 0.366 7.996 |37500
-0.100 -0.548 -9.957 |0.305 0.305 7.751 |36709
-0.124 -0.534 -9.957 |0.427 0.366 7.629 |36041
-0.093 -0.505 -9.917 |0.488 0.305 7.690 |34958
-0.091 -0.503 -9.985 |0.366 0.305 7.751 |37125
-0.084 -0.527 -10.002 |0.183 0.305 7.812 |40208
-0.091 -0.558 -9.988 |0.366 0.122 7.629 |35000
-0.112 -0.534 -9.902 |0.305 0.183 7.690 |39209
-0.079 -0.500 -9.902 |0.244 0.183 7.629 |34792
-0.105 -0.527 -9.974 |0.244 0.122 7.507 |38125
-0.148 -0.517 -9.902 |0.305 0.305 7.385 |29750
-0.153 -0.491 -9.907 |0.244 0.244 7.385 |32334
-0.103 -0.493 -9.914 |0.183 0.305 7.324 |32291
-0.076 -0.546 -9.964 |0.244 0.305 7.324 |31209
-0.084 -0.539 -10.009 |0.305 0.305 7.324 |37916
-0.100 -0.539 -9.978 |0.305 0.244 7.263 |32959
-0.103 -0.548 -9.888 |0.427 0.366 7.202 |55708
-0.108 -0.527 -9.950 |0.305 0.366 7.263 |16625
-0.122 -0.512 -9.881 |0.183 0.305 7.324 |16125
-0.122 -0.512 -9.881 |0.122 0.305 7.141 |16334
-0.129 -0.515 -9.886 |0.183 0.305 6.836 |16042
-0.112 -0.507 -9.945 |0.244 0.244 6.653 |16292
-0.112 -0.510 -9.947 |0.244 0.305 6.775 |16292
-0.112 -0.555 -9.997 |0.244 0.305 6.775 |16208
-0.096 -0.551 -9.971 |0.244 0.305 6.958 |16750
-0.086 -0.529 -9.900 |0.305 0.305 7.019 |16375
-0.108 -0.517 -9.860 |0.366 0.305 6.714 |22834
-0.115 -0.491 -9.852 |0.183 0.183 6.714 |17750
-0.093 -0.515 -9.921 |0.244 0.183 6.775 |16625
-0.105 -0.543 -9.928 |0.244 0.183 6.775 |16291
-0.100 -0.527 -9.912 |0.305 0.244 6.714 |16375
-0.084 -0.534 -9.933 |0.305 0.244 6.653 |16291
-0.081 -0.539 -9.936 |0.366 0.244 6.592 |16375
-0.096 -0.491 -9.919 |0.366 0.183 6.531 |55417
-0.129 -0.491 -9.924 |0.244 0.183 6.592 |16334
-0.115 -0.531 -9.950 |0.122 0.122 6.531 |17125
-0.079 -0.536 -9.955 |0.122 0.122 6.531 |16875
-0.069 -0.512 -9.914 |0.122 0.183 6.409 |16667
-0.079 -0.512 -9.886 |0.122 0.183 6.409 |17125
-0.105 -0.529 -9.900 |0.061 0.122 6.470 |16583
-0.096 -0.496 -9.931 |0.183 0.122 6.409 |16667
-0.093 -0.486 -9.931 |0.305 0.183 6.409 |43875
-0.120 -0.503 -9.928 |0.366 0.244 6.409 |16667
-0.117 -0.498 -9.931 |0.305 0.244 6.409 |16375
-0.115 -0.522 -9.933 |0.244 0.183 6.409 |55125
-0.131 -0.529 -9.888 |0.305 0.122 6.165 |16709
-0.131 -0.524 -9.902 |0.244 0.122 6.165 |16417
-0.117 -0.531 -9.959 |0.061 0.061 6.165 |16959
-0.112 -0.524 -9.921 |0.061 0.061 6.226 |246125
-0.124 -0.500 -9.914 |0.122 0.183 6.226 |17792
-0.117 -0.493 -9.905 |0.122 0.305 6.165 |25000
-0.100 -0.527 -9.959 |0.061 0.244 6.104 |19500
-0.134 -0.519 -9.926 |0.122 0.244 5.981 |55333
-0.127 -0.553 -9.902 |0.305 0.122 5.920 |16458
-0.098 -0.543 -9.955 |0.305 0.000 5.859 |16500
-0.098 -0.522 -9.959 |0.183 0.061 5.859 |16500
-0.093 -0.519 -9.921 |0.244 0.122 5.859 |16375
-0.105 -0.529 -9.871 |0.244 0.122 5.859 |16208
-0.139 -0.534 -9.907 |0.305 0.061 5.798 |16333
-0.134 -0.529 -9.931 |0.244 0.061 5.737 |16416
-0.134 -0.529 -9.931 |0.183 0.122 5.676 |16209
-0.120 -0.548 -9.919 |0.244 0.183 5.554 |16666
-0.108 -0.524 -9.926 |0.244 0.122 5.493 |16584
-0.084 -0.493 -9.936 |0.122 0.122 5.432 |16750
-0.100 -0.491 -9.909 |0.122 0.122 5.432 |16792
-0.115 -0.541 -9.943 |0.122 0.122 5.310 |56167
-0.088 -0.577 -9.990 |0.183 0.183 5.371 |16667
-0.086 -0.541 -9.964 |0.244 0.244 5.371 |16166
-0.103 -0.527 -9.945 |0.244 0.305 5.310 |16125
-0.086 -0.527 -9.914 |0.305 0.244 5.371 |16208
-0.074 -0.517 -9.900 |0.305 0.244 5.371 |16333
-0.105 -0.534 -9.898 |0.244 0.122 5.310 |16459
-0.120 -0.529 -9.905 |0.122 0.183 5.249 |16333
-0.091 -0.515 -9.888 |0.061 0.000 5.127 |55500
-0.108 -0.570 -9.936 |0.183 0.000 4.944 |16875
-0.122 -0.529 -9.947 |0.244 0.122 4.944 |24459
-0.108 -0.491 -9.926 |0.244 0.183 5.005 |16958
-0.086 -0.500 -9.945 |0.244 0.183 5.005 |16709
-0.086 -0.527 -9.957 |0.244 0.183 4.944 |17250
-0.103 -0.529 -9.969 |0.244 0.244 4.822 |16500
-0.103 -0.529 -9.969 |0.183 0.244 4.822 |16250
-0.100 -0.524 -9.964 |0.122 0.183 4.944 |16792
-0.079 -0.522 -9.969 |0.122 0.061 5.005 |16666
-0.074 -0.534 -9.928 |0.061 0.000 4.944 |16416
-0.096 -0.500 -9.938 |0.061 0.183 4.700 |56292
-0.081 -0.503 -9.957 |0.183 0.244 4.639 |16083
-0.105 -0.496 -9.921 |0.244 0.122 4.639 |16459
-0.096 -0.503 -9.957 |0.183 -0.061 4.517 |16542
-0.096 -0.503 -9.957 |0.122 0.000 4.395 |16417
-0.091 -0.531 -9.997 |0.122 0.183 4.272 |16416
-0.105 -0.529 -9.938 |0.183 0.183 4.272 |16041
-0.088 -0.529 -9.938 |0.183 0.183 4.395 |16416
-0.081 -0.536 -9.959 |0.183 0.183 4.395 |55959
-0.105 -0.527 -9.943 |0.000 0.122 4.639 |16833
-0.105 -0.527 -9.943 |0.061 0.061 4.517 |16584
-0.103 -0.541 -9.921 |0.183 0.000 4.333 |16250
-0.084 -0.551 -9.914 |0.183 0.061 4.272 |16667
-0.096 -0.553 -9.988 |0.122 0.061 4.272 |16708
-0.103 -0.527 -10.023 |0.183 -0.061 4.333 |23917
-0.110 -0.493 -9.924 |0.183 -0.122 4.333 |504791
-0.065 -0.543 -9.926 |0.183 -0.061 4.272 |18584
-0.084 -0.510 -9.966 |0.183 0.122 4.150 |17458
-0.091 -0.484 -9.952 |0.183 0.305 4.028 |16417
-0.091 -0.484 -9.952 |0.061 0.305 3.845 |55000
-0.043 -0.551 -9.869 |0.061 0.183 3.723 |91584
-0.076 -0.524 -9.881 |0.061 0.061 3.845 |16417
-0.139 -0.524 -9.912 |0.122 0.122 3.845 |16500
-0.127 -0.517 -9.928 |0.183 0.183 3.967 |15958
-0.062 -0.505 -9.959 |0.183 0.183 3.967 |16042
-0.084 -0.531 -9.957 |0.183 0.122 3.906 |23792
-0.105 -0.539 -9.952 |0.244 0.061 3.906 |17833
-0.105 -0.553 -9.950 |0.244 0.061 3.845 |17000
-0.124 -0.546 -9.928 |0.183 0.061 3.784 |56000
-0.127 -0.519 -9.933 |0.061 0.061 3.601 |16375
-0.120 -0.541 -9.938 |0.061 0.061 3.601 |16792
-0.093 -0.541 -9.869 |0.000 0.122 3.662 |55584
-0.096 -0.534 -9.955 |0.000 0.244 3.601 |16167
-0.096 -0.534 -9.955 |0.000 0.183 3.418 |16167
-0.076 -0.539 -9.966 |0.061 0.061 3.296 |16333
-0.096 -0.541 -9.955 |0.183 0.122 3.174 |16416
-0.120 -0.548 -9.974 |0.122 0.183 3.052 |16625
-0.074 -0.529 -9.983 |0.000 0.122 3.113 |16250
-0.060 -0.517 -10.033 |0.000 0.122 3.113 |64334
-0.117 -0.522 -9.962 |0.122 0.183 3.113 |55583
-0.143 -0.515 -9.900 |0.122 0.183 3.052 |16917
-0.134 -0.512 -9.917 |0.122 0.061 2.930 |17208
-0.086 -0.496 -9.919 |0.122 0.061 2.808 |16584
-0.057 -0.486 -9.905 |0.061 0.061 2.869 |16459
-0.065 -0.503 -9.900 |0.061 -0.061 3.113 |16500
-0.076 -0.536 -9.879 |0.061 -0.061 3.296 |21292
-0.072 -0.563 -9.905 |0.122 0.000 3.235 |17375
-0.096 -0.570 -9.947 |0.183 -0.122 2.930 |56000
-0.108 -0.572 -9.924 |0.061 0.000 2.808 |16625
-0.103 -0.572 -9.909 |-0.061 0.061 2.747 |16375
-0.081 -0.551 -9.952 |-0.061 0.061 2.747 |55916
-0.065 -0.531 -9.945 |0.000 0.000 2.808 |223292
-0.062 -0.541 -9.905 |0.061 -0.061 2.686 |18875
-0.086 -0.512 -9.895 |0.061 0.000 2.502 |16375
-0.067 -0.524 -9.924 |0.061 0.061 2.502 |16209
-0.069 -0.534 -9.969 |0.061 0.122 2.625 |16584
-0.088 -0.496 -9.969 |0.061 0.183 2.563 |17125
-0.074 -0.486 -9.945 |0.061 0.122 2.502 |55958
-0.081 -0.527 -9.940 |0.122 0.122 2.258 |16625
-0.081 -0.527 -9.940 |0.183 0.183 2.136 |16208
-0.081 -0.512 -9.940 |0.122 0.183 2.136 |16375
-0.091 -0.517 -9.893 |0.122 0.122 2.258 |16417
-0.088 -0.534 -9.900 |0.183 0.061 2.380 |16792
-0.093 -0.515 -9.955 |0.183 0.061 2.380 |16542
-0.122 -0.474 -9.940 |0.183 0.061 2.197 |16292
-0.115 -0.488 -9.938 |0.183 0.061 2.075 |16584
-0.103 -0.531 -9.976 |0.122 0.122 2.014 |55208
-0.093 -0.507 -9.993 |0.183 0.061 2.014 |16958
-0.124 -0.546 -9.919 |0.061 0.061 1.831 |22750
-0.110 -0.529 -9.902 |0.000 0.122 1.770 |17750
-0.096 -0.503 -9.912 |0.061 0.122 1.770 |16708
-0.134 -0.507 -9.971 |0.183 0.122 1.770 |16416
-0.134 -0.507 -9.971 |0.183 0.122 1.892 |16291
-0.134 -0.505 -9.933 |0.122 0.122 1.831 |16542
-0.103 -0.536 -9.895 |0.061 -0.061 1.770 |19541
-0.103 -0.589 -9.945 |-0.061 -0.183 1.709 |16708
-0.076 -0.582 -9.978 |-0.122 -0.122 1.709 |17500
-0.055 -0.543 -9.943 |-0.061 0.061 1.648 |17208
-0.086 -0.522 -9.917 |0.061 0.122 1.465 |17042
-0.100 -0.524 -9.955 |0.061 0.122 1.465 |16500
-0.093 -0.517 -9.947 |0.061 0.061 1.404 |16375
-0.091 -0.512 -9.931 |-0.122 0.000 1.526 |16625
-0.093 -0.524 -9.893 |-0.122 -0.061 1.587 |17083
-0.105 -0.510 -9.848 |-0.061 -0.061 1.587 |16666
-0.093 -0.527 -9.886 |0.000 0.061 1.465 |16292
-0.081 -0.534 -9.917 |0.061 0.183 1.526 |16459
-0.074 -0.517 -9.924 |0.183 0.183 1.404 |54916
-0.072 -0.529 -9.983 |0.000 0.061 1.282 |16333
-0.074 -0.524 -10.019 |-0.183 0.000 1.221 |23542
-0.053 -0.488 -9.976 |-0.183 0.000 1.038 |16083
-0.074 -0.479 -9.959 |0.000 0.061 0.854 |16417
-0.108 -0.507 -9.933 |0.000 0.122 0.732 |16709
-0.098 -0.536 -9.883 |0.061 0.000 0.854 |16375
-0.088 -0.548 -9.919 |-0.061 -0.122 0.916 |22541
-0.067 -0.531 -9.952 |0.000 -0.061 0.977 |16917
-0.067 -0.536 -9.976 |0.122 0.000 0.977 |16458
-0.096 -0.512 -9.995 |0.122 0.061 1.038 |16708
-0.079 -0.486 -9.976 |-0.061 0.061 0.977 |55666
-0.065 -0.527 -9.990 |-0.061 -0.061 0.977 |16625
-0.076 -0.546 -9.983 |-0.061 -0.061 0.977 |16417
-0.100 -0.524 -9.978 |-0.061 -0.122 0.916 |16666
-0.141 -0.522 -9.985 |0.061 -0.122 0.793 |16625
-0.141 -0.529 -9.898 |0.122 -0.122 0.671 |16417
-0.093 -0.515 -9.867 |0.061 -0.061 0.671 |16375
-0.069 -0.546 -9.912 |0.000 -0.061 0.671 |16084
-0.081 -0.543 -9.898 |-0.122 -0.122 0.610 |16334
-0.074 -0.491 -9.907 |-0.183 0.000 0.610 |55167
-0.088 -0.498 -9.912 |-0.061 -0.061 0.671 |16625
-0.120 -0.539 -9.919 |0.061 -0.244 0.549 |16625
-0.129 -0.551 -9.890 |0.122 -0.244 0.427 |16666
-0.127 -0.524 -9.893 |0.061 -0.183 0.366 |16583
-0.086 -0.505 -9.988 |-0.061 -0.122 0.427 |16958
-0.069 -0.507 -9.957 |-0.061 -0.122 0.366 |16542
-0.081 -0.527 -9.917 |-0.061 -0.122 0.244 |16750
-0.074 -0.527 -9.983 |-0.061 -0.183 0.244 |16417
-0.096 -0.503 -9.995 |0.000 -0.122 0.305 |16458
-0.065 -0.505 -10.016 |0.061 0.061 0.305 |23708
-0.057 -0.510 -9.985 |-0.122 0.122 0.122 |50250
-0.096 -0.510 -9.947 |-0.122 0.000 -0.061 |18541
-0.074 -0.519 -9.938 |-0.061 -0.122 -0.061 |16708
-0.093 -0.531 -9.919 |0.000 0.000 -0.061 |16125
-0.110 -0.539 -9.907 |0.000 -0.061 -0.061 |16291
-0.098 -0.551 -9.917 |0.061 -0.244 -0.183 |16708
-0.076 -0.546 -9.974 |0.061 -0.244 -0.183 |16417
-0.069 -0.539 -9.983 |0.122 -0.244 -0.305 |16125
-0.086 -0.539 -9.981 |0.061 -0.122 -0.244 |56500
-0.096 -0.517 -9.981 |-0.122 0.000 -0.244 |16500
-0.098 -0.503 -9.936 |0.000 -0.061 -0.488 |16292
-0.088 -0.524 -9.938 |0.122 -0.122 -0.549 |16375
-0.088 -0.543 -9.950 |0.183 -0.122 -0.427 |56375
-0.096 -0.527 -9.957 |0.122 -0.061 -0.366 |16709
-0.100 -0.519 -9.950 |0.000 0.061 -0.366 |16500
-0.100 -0.519 -9.950 |-0.122 0.061 -0.427 |16583
-0.088 -0.519 -9.902 |-0.061 0.000 -0.549 |16041
-0.079 -0.529 -9.917 |-0.061 -0.122 -0.610 |16583
-0.086 -0.536 -9.912 |-0.061 -0.244 -0.549 |16459
-0.088 -0.519 -9.926 |-0.122 -0.183 -0.488 |55875
-0.086 -0.536 -9.909 |-0.122 -0.061 -0.610 |16708
-0.079 -0.527 -9.928 |-0.061 -0.122 -0.793 |16916
-0.055 -0.524 -9.933 |0.000 -0.244 -0.854 |16416
-0.093 -0.507 -9.959 |0.000 -0.244 -0.793 |16291
-0.093 -0.507 -9.959 |0.061 -0.183 -0.793 |16375
-0.108 -0.507 -9.985 |-0.061 -0.122 -0.793 |16625
-0.105 -0.493 -9.938 |-0.122 0.000 -0.854 |31583
-0.074 -0.536 -9.981 |-0.061 0.000 -0.977 |56417
-0.084 -0.522 -9.955 |-0.061 -0.061 -0.977 |16708
-0.086 -0.541 -9.931 |0.000 -0.183 -1.038 |16209
-0.096 -0.570 -9.914 |-0.061 -0.305 -1.038 |16750
-0.091 -0.553 -9.936 |-0.122 -0.244 -1.099 |16375
-0.084 -0.531 -9.907 |-0.244 -0.061 -1.282 |16250
-0.105 -0.517 -9.895 |-0.244 -0.061 -1.282 |16416
-0.103 -0.510 -9.912 |-0.244 -0.061 -1.221 |16333
-0.096 -0.519 -9.921 |-0.183 -0.122 -1.038 |16333
-0.105 -0.558 -9.936 |-0.122 -0.183 -0.916 |16458
-0.115 -0.558 -9.902 |-0.122 -0.244 -1.160 |16250
-0.096 -0.527 -9.912 |-0.061 -0.183 -1.526 |16333
-0.055 -0.534 -9.926 |-0.061 -0.061 -1.587 |21166
-0.050 -0.534 -9.917 |-0.061 -0.122 -1.465 |17208
-0.067 -0.529 -9.957 |-0.061 -0.122 -1.465 |16750
-0.088 -0.524 -9.983 |-0.061 -0.183 -1.465 |16250
-0.091 -0.531 -9.974 |-0.061 -0.244 -1.465 |16208
-0.074 -0.541 -9.952 |-0.061 -0.244 -1.465 |16333
-0.084 -0.524 -9.928 |-0.061 -0.122 -1.526 |16750
-0.098 -0.505 -9.947 |0.000 -0.061 -1.709 |16250
-0.096 -0.515 -9.936 |0.000 -0.122 -1.831 |16083
-0.093 -0.541 -9.928 |-0.061 -0.183 -1.709 |55333
-0.086 -0.553 -9.931 |-0.061 -0.183 -1.526 |16375
-0.105 -0.553 -9.931 |-0.061 -0.183 -1.465 |16292
-0.096 -0.500 -9.955 |0.000 -0.122 -1.709 |16458
-0.065 -0.493 -9.931 |0.000 -0.061 -1.953 |16125
-0.060 -0.522 -9.924 |0.061 -0.061 -2.075 |16500
-0.074 -0.541 -9.917 |-0.061 -0.122 -2.136 |16458
-0.093 -0.551 -9.893 |-0.183 -0.305 -1.953 |16125
-0.093 -0.551 -9.893 |-0.183 -0.305 -1.892 |23666
-0.072 -0.519 -9.869 |-0.061 -0.244 -2.014 |17125
-0.093 -0.531 -9.893 |0.000 -0.183 -2.136 |17042
-0.108 -0.519 -9.912 |-0.061 -0.183 -2.258 |55583
-0.105 -0.536 -9.943 |0.000 -0.244 -2.258 |16125
-0.079 -0.531 -9.926 |0.122 -0.183 -2.258 |16292
-0.084 -0.486 -9.912 |0.183 -0.122 -2.380 |16458
-0.110 -0.486 -9.924 |0.122 -0.183 -2.319 |16708
-0.088 -0.493 -9.985 |0.061 -0.183 -2.197 |16166
-0.069 -0.517 -9.971 |0.000 -0.122 -2.197 |16209
-0.098 -0.541 -9.876 |0.000 -0.183 -2.258 |16167
-0.098 -0.507 -9.888 |0.000 -0.183 -2.319 |16125
-0.081 -0.491 -9.966 |0.000 -0.122 -2.380 |200375
-0.091 -0.522 -9.945 |-0.061 -0.122 -2.441 |16625
-0.093 -0.515 -9.921 |-0.183 -0.061 -2.502 |16500
-0.062 -0.491 -9.950 |-0.183 -0.183 -2.625 |16459
-0.053 -0.507 -9.938 |-0.061 -0.366 -2.747 |16459
-0.088 -0.517 -9.926 |0.061 -0.305 -2.625 |16417
-0.098 -0.507 -9.933 |0.061 -0.183 -2.563 |16208
-0.072 -0.510 -9.933 |-0.061 -0.122 -2.686 |55708
-0.076 -0.534 -9.940 |-0.122 -0.183 -2.869 |16417
-0.098 -0.558 -9.974 |-0.061 -0.244 -2.991 |16459
-0.108 -0.553 -9.990 |-0.122 -0.366 -2.930 |16334
-0.108 -0.534 -9.969 |-0.122 -0.366 -2.930 |20458
-0.103 -0.519 -9.940 |0.000 -0.244 -3.052 |19250
-0.096 -0.519 -9.926 |0.061 -0.122 -3.235 |17083
-0.100 -0.519 -9.957 |0.000 -0.183 -3.296 |16209
-0.105 -0.543 -9.945 |-0.122 -0.244 -3.235 |16250
-0.081 -0.541 -9.883 |-0.122 -0.122 -3.113 |55250
-0.081 -0.522 -9.869 |-0.061 -0.122 -2.930 |16916
-0.081 -0.553 -9.895 |0.061 -0.122 -2.930 |16417
-0.081 -0.536 -9.917 |0.000 -0.183 -2.991 |16208
-0.120 -0.536 -9.909 |-0.122 -0.183 -3.052 |55750
-0.122 -0.548 -9.876 |-0.183 -0.366 -3.174 |16125
-0.108 -0.524 -9.888 |-0.183 -0.366 -3.174 |16208
-0.093 -0.527 -9.957 |-0.244 -0.427 -3.357 |16542
-0.091 -0.558 -9.959 |-0.305 -0.427 -3.479 |16458
-0.091 -0.541 -9.931 |-0.183 -0.244 -3.418 |16166
-0.050 -0.510 -9.909 |-0.061 -0.183 -3.296 |16333
-0.060 -0.534 -9.917 |-0.122 -0.305 -3.296 |16417
-0.091 -0.546 -9.945 |-0.183 -0.305 -3.479 |16209
-0.093 -0.543 -9.957 |-0.061 -0.244 -3.662 |16125
-0.103 -0.529 -9.959 |0.122 -0.183 -3.723 |16208
-0.093 -0.531 -9.921 |0.122 -0.183 -3.662 |56333
-0.105 -0.546 -9.931 |-0.061 -0.244 -3.601 |16584
-0.105 -0.522 -9.955 |-0.122 -0.244 -3.601 |16333
-0.100 -0.515 -9.928 |-0.122 -0.244 -3.601 |224167
-0.084 -0.512 -9.898 |-0.061 -0.244 -3.967 |16792
-0.088 -0.491 -9.938 |-0.122 -0.305 -4.028 |35083
-0.084 -0.491 -9.957 |0.000 -0.244 -4.028 |17584
-0.103 -0.541 -9.931 |0.000 -0.122 -4.028 |55542
-0.103 -0.534 -9.914 |-0.244 0.000 -3.967 |16250
-0.103 -0.534 -9.914 |-0.305 -0.061 -3.906 |16958
-0.088 -0.510 -9.883 |-0.244 -0.183 -4.028 |22708
-0.081 -0.507 -9.876 |-0.183 -0.366 -4.089 |54917
-0.076 -0.527 -9.881 |-0.183 -0.366 -4.028 |16250
-0.069 -0.543 -9.893 |-0.183 -0.366 -4.089 |16042
-0.062 -0.539 -9.928 |-0.122 -0.366 -4.211 |16417
-0.076 -0.531 -9.938 |-0.061 -0.305 -4.272 |16333
-0.093 -0.519 -9.895 |-0.061 -0.244 -4.272 |16125
-0.086 -0.529 -9.898 |-0.061 -0.183 -4.333 |16250
-0.084 -0.541 -9.921 |0.000 -0.244 -4.517 |55000
-0.069 -0.536 -9.914 |0.000 -0.305 -4.639 |16250
-0.079 -0.534 -9.917 |0.000 -0.183 -4.639 |16208
-0.076 -0.505 -9.902 |0.000 -0.183 -4.639 |16042
-0.067 -0.493 -9.905 |0.000 -0.305 -4.578 |15959
-0.086 -0.519 -9.952 |-0.122 -0.366 -4.578 |16250
-0.105 -0.541 -9.914 |-0.244 -0.366 -4.639 |16000
-0.105 -0.541 -9.914 |-0.122 -0.427 -4.761 |16416
-0.112 -0.536 -9.909 |0.061 -0.488 -4.761 |16417
-0.088 -0.531 -9.978 |0.061 -0.488 -4.700 |56708
-0.098 -0.536 -9.974 |0.000 -0.305 -4.639 |16583
-0.076 -0.534 -9.957 |-0.183 -0.183 -4.639 |16333
-0.076 -0.534 -9.957 |-0.244 -0.183 -4.700 |16250
-0.110 -0.522 -9.936 |-0.183 -0.305 -4.700 |16292
-0.127 -0.529 -9.943 |-0.122 -0.305 -4.883 |16666
-0.117 -0.563 -9.921 |-0.122 -0.366 -4.944 |16333
-0.103 -0.558 -9.862 |-0.122 -0.244 -5.005 |16583
-0.074 -0.539 -9.871 |-0.122 -0.244 -5.005 |16292
-0.065 -0.531 -9.959 |-0.183 -0.305 -5.127 |16166
-0.067 -0.524 -9.940 |-0.244 -0.427 -5.188 |15958
-0.108 -0.522 -9.947 |-0.305 -0.427 -5.310 |16167
-0.141 -0.555 -9.957 |-0.061 -0.305 -5.371 |56041
-0.112 -0.541 -9.964 |-0.061 -0.366 -5.188 |16375
-0.112 -0.541 -9.964 |-0.122 -0.366 -5.066 |16334
-0.096 -0.519 -9.969 |-0.122 -0.366 -5.188 |16458
-0.103 -0.531 -9.902 |-0.183 -0.488 -5.371 |16042
-0.096 -0.536 -9.902 |-0.244 -0.549 -5.371 |16083
-0.117 -0.524 -9.957 |-0.122 -0.549 -5.249 |16458
-0.127 -0.527 -9.919 |-0.122 -0.549 -5.249 |16458
-0.124 -0.539 -9.855 |0.000 -0.488 -5.371 |55250
-0.139 -0.539 -9.862 |0.061 -0.488 -5.493 |17125
-0.124 -0.527 -9.871 |-0.061 -0.488 -5.615 |16333
-0.110 -0.503 -9.936 |-0.061 -0.488 -5.615 |16541
-0.086 -0.531 -10.012 |-0.183 -0.488 -5.798 |23083
-0.096 -0.567 -9.964 |-0.122 -0.427 -5.798 |16541
