Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
-0.065 9.812 -0.359 |-0.122 13.794 -0.244 |19958
-0.055 9.815 -0.333 |0.122 13.855 -0.305 |18833
-0.045 9.831 -0.276 |0.122 13.855 -0.305 |18916
-0.029 9.848 -0.295 |0.061 13.855 -0.122 |18667
-0.038 9.829 -0.304 |0.000 13.916 0.122 |18709
-0.065 9.819 -0.235 |0.000 13.855 0.122 |18500
-0.050 9.848 -0.271 |0.061 13.855 -0.061 |18542
-0.041 9.853 -0.382 |0.061 13.794 -0.122 |18792
-0.048 9.870 -0.368 |0.000 13.733 -0.183 |19375
-0.026 9.882 -0.314 |0.000 13.733 -0.183 |18333
-0.033 9.879 -0.276 |-0.061 13.855 0.000 |18500
-0.043 9.872 -0.278 |-0.122 13.916 0.000 |19500
-0.041 9.848 -0.328 |-0.183 13.977 -0.183 |18916
-0.041 9.848 -0.328 |-0.122 13.916 -0.305 |18625
-0.041 9.848 -0.352 |-0.122 13.855 -0.305 |18875
-0.026 9.838 -0.333 |-0.122 13.672 -0.183 |18625
-0.002 9.838 -0.335 |0.000 13.611 -0.122 |18583
0.002 9.850 -0.295 |0.000 13.611 -0.122 |18791
-0.029 9.877 -0.261 |0.061 13.672 -0.305 |18583
-0.022 9.865 -0.316 |-0.061 13.733 -0.427 |19125
-0.043 9.831 -0.333 |-0.183 13.855 -0.366 |18833
-0.057 9.860 -0.292 |-0.183 13.794 -0.305 |18417
-0.022 9.877 -0.264 |-0.122 13.672 -0.305 |18750
-0.029 9.872 -0.290 |-0.061 13.672 -0.183 |18666
-0.029 9.874 -0.266 |0.061 13.794 -0.122 |27167
-0.029 9.853 -0.252 |0.061 13.855 -0.122 |20750
-0.038 9.843 -0.259 |0.061 13.916 -0.122 |28667
-0.048 9.846 -0.230 |0.183 13.977 -0.183 |20792
-0.050 9.834 -0.252 |0.122 13.977 -0.305 |20167
-0.048 9.848 -0.304 |0.061 13.977 -0.427 |18875
-0.067 9.865 -0.309 |-0.061 14.038 -0.427 |18667
-0.038 9.838 -0.287 |-0.122 14.099 -0.244 |18250
-0.014 9.846 -0.264 |-0.061 14.038 -0.122 |19541
-0.045 9.862 -0.271 |0.061 13.977 -0.061 |18750
-0.050 9.865 -0.280 |0.061 13.916 -0.122 |19750
-0.050 9.865 -0.280 |0.122 13.794 -0.244 |18833
-0.038 9.853 -0.292 |0.061 13.855 -0.305 |196750
-0.041 9.834 -0.295 |0.000 14.038 -0.305 |24417
-0.041 9.834 -0.295 |0.000 14.038 -0.183 |19459
-0.038 9.850 -0.280 |0.061 13.916 -0.061 |19208
-0.050 9.838 -0.266 |0.061 13.916 0.000 |20292
-0.055 9.841 -0.292 |0.061 13.977 0.000 |18708
-0.060 9.860 -0.318 |0.122 13.977 -0.183 |18791
-0.043 9.829 -0.304 |0.122 13.977 -0.183 |19042
-0.048 9.807 -0.302 |0.061 13.977 -0.244 |18916
-0.076 9.827 -0.254 |0.122 13.977 -0.244 |18625
-0.060 9.855 -0.226 |0.122 13.977 -0.183 |18833
-0.041 9.855 -0.257 |0.122 13.977 -0.122 |18916
-0.045 9.855 -0.280 |0.183 13.916 -0.061 |18375
-0.050 9.889 -0.302 |0.183 13.916 -0.122 |18584
-0.041 9.886 -0.271 |0.061 13.977 -0.183 |18375
-0.038 9.848 -0.261 |0.000 14.099 -0.122 |18208
-0.048 9.838 -0.264 |0.061 14.160 -0.122 |18500
-0.024 9.850 -0.304 |0.000 14.221 -0.122 |38792
-0.024 9.829 -0.316 |-0.122 14.038 -0.305 |20459
-0.029 9.800 -0.283 |-0.122 14.038 -0.305 |19250
-0.038 9.810 -0.330 |-0.061 14.038 -0.305 |18875
-0.050 9.841 -0.344 |0.122 14.099 -0.244 |29542
-0.024 9.848 -0.292 |0.183 14.038 -0.244 |18542
-0.031 9.855 -0.273 |0.183 14.038 -0.244 |18167
-0.062 9.879 -0.283 |0.183 13.916 -0.122 |19042
-0.045 9.879 -0.280 |0.183 13.855 -0.122 |18792
-0.036 9.874 -0.264 |0.122 13.977 -0.122 |18958
-0.045 9.853 -0.264 |0.061 14.038 -0.183 |18209
-0.036 9.855 -0.297 |0.000 13.977 -0.122 |18458
-0.038 9.894 -0.295 |-0.061 13.977 -0.061 |18916
-0.043 9.889 -0.314 |-0.061 14.038 -0.122 |18500
-0.031 9.898 -0.356 |0.061 14.099 -0.122 |18417
-0.036 9.884 -0.314 |0.122 14.160 -0.183 |18500
-0.062 9.843 -0.328 |0.061 14.038 -0.122 |18750
-0.062 9.843 -0.328 |0.061 13.977 -0.061 |18125
-0.057 9.838 -0.314 |0.000 13.916 -0.122 |18667
-0.057 9.831 -0.245 |-0.122 13.855 -0.305 |18583
-0.072 9.850 -0.290 |-0.244 13.916 -0.488 |20291
-0.081 9.867 -0.340 |-0.244 13.977 -0.366 |18250
-0.081 9.853 -0.349 |-0.244 13.977 -0.366 |18458
-0.076 9.836 -0.309 |-0.122 13.855 -0.244 |18584
-0.065 9.843 -0.266 |0.061 13.794 -0.244 |18875
-0.045 9.841 -0.318 |0.061 13.855 -0.366 |20750
-0.060 9.858 -0.323 |0.061 13.977 -0.427 |19500
-0.055 9.865 -0.290 |0.122 13.977 -0.305 |18875
-0.026 9.846 -0.290 |0.183 13.977 -0.244 |18250
-0.033 9.867 -0.261 |0.183 13.977 -0.122 |30250
-0.057 9.862 -0.257 |0.122 14.038 -0.061 |20209
-0.055 9.848 -0.302 |0.122 14.160 -0.183 |19375
-0.033 9.862 -0.311 |0.122 14.099 -0.244 |18959
-0.019 9.860 -0.261 |0.061 13.977 -0.183 |18917
-0.022 9.829 -0.266 |-0.061 13.855 -0.183 |18791
-0.057 9.836 -0.295 |-0.061 13.916 -0.244 |19125
-0.067 9.862 -0.302 |-0.061 13.977 -0.305 |19000
-0.067 9.862 -0.302 |0.000 14.099 -0.183 |18042
-0.048 9.865 -0.273 |0.061 14.160 -0.183 |18083
-0.050 9.853 -0.252 |0.061 14.160 -0.305 |18167
-0.067 9.870 -0.333 |0.061 14.099 -0.427 |18750
-0.086 9.867 -0.330 |0.061 14.099 -0.427 |18166
-0.079 9.838 -0.290 |0.122 14.038 -0.366 |18541
-0.074 9.846 -0.278 |0.061 14.038 -0.305 |18375
-0.062 9.870 -0.302 |0.000 13.977 -0.366 |18875
-0.060 9.882 -0.302 |0.061 13.977 -0.366 |18417
-0.069 9.855 -0.259 |0.061 14.038 -0.183 |18292
-0.055 9.829 -0.259 |0.061 13.977 -0.061 |18625
-0.036 9.874 -0.209 |0.000 13.916 0.000 |18292
-0.041 9.879 -0.209 |0.000 13.916 0.000 |17916
-0.053 9.827 -0.226 |0.000 14.099 -0.122 |62875
-0.014 9.822 -0.276 |0.122 14.038 -0.061 |63000
-0.019 9.853 -0.306 |0.122 14.099 -0.122 |18750
-0.041 9.834 -0.278 |0.122 14.221 -0.122 |18750
-0.057 9.834 -0.249 |0.000 14.221 -0.061 |18584
-0.057 9.834 -0.249 |-0.061 14.160 0.000 |18333
-0.065 9.834 -0.302 |-0.061 14.038 0.061 |18916
-0.053 9.858 -0.299 |0.000 14.038 0.000 |18291
-0.072 9.908 -0.266 |0.061 14.099 -0.183 |18458
-0.081 9.884 -0.271 |0.000 14.099 -0.122 |18500
-0.048 9.853 -0.259 |0.000 14.099 -0.122 |18625
-0.029 9.862 -0.249 |0.000 14.038 -0.183 |18167
-0.045 9.889 -0.249 |0.000 13.977 -0.183 |18417
-0.045 9.877 -0.280 |-0.122 14.038 -0.305 |24791
-0.045 9.874 -0.290 |-0.244 14.099 -0.305 |21833
-0.036 9.889 -0.297 |-0.183 14.099 -0.366 |19084
-0.029 9.855 -0.318 |0.000 14.099 -0.244 |18458
-0.048 9.846 -0.302 |0.122 14.099 0.000 |18625
-0.036 9.819 -0.228 |0.122 14.099 0.000 |233166
-0.024 9.819 -0.261 |0.061 14.160 -0.183 |23500
-0.031 9.855 -0.328 |0.061 14.038 -0.122 |19416
-0.060 9.846 -0.273 |0.183 14.038 -0.122 |20333
-0.072 9.867 -0.290 |0.183 14.038 -0.122 |19417
-0.060 9.872 -0.235 |0.244 14.038 -0.183 |18791
-0.050 9.858 -0.221 |0.244 14.038 -0.183 |18583
-0.043 9.882 -0.266 |0.183 13.977 -0.183 |18625
-0.036 9.872 -0.219 |0.061 13.977 -0.061 |18541
-0.043 9.834 -0.214 |-0.061 13.977 -0.122 |33375
-0.057 9.850 -0.219 |0.122 13.977 -0.305 |23167
-0.060 9.829 -0.285 |0.122 13.977 -0.305 |19250
-0.057 9.815 -0.287 |0.061 14.038 -0.427 |20167
-0.031 9.865 -0.271 |-0.061 14.099 -0.305 |19000
-0.017 9.874 -0.299 |-0.061 14.160 -0.305 |18166
-0.045 9.872 -0.285 |0.061 14.160 -0.366 |18334
-0.053 9.870 -0.285 |0.122 14.099 -0.366 |19167
-0.043 9.874 -0.302 |0.183 13.977 -0.305 |18334
-0.033 9.858 -0.287 |0.183 13.916 -0.305 |18375
-0.031 9.838 -0.230 |0.183 13.916 -0.183 |18167
-0.050 9.850 -0.268 |0.183 14.160 -0.061 |18000
-0.038 9.858 -0.304 |0.244 14.221 0.061 |18500
-0.038 9.858 -0.304 |0.366 14.099 0.000 |18083
-0.038 9.882 -0.297 |0.427 14.038 -0.122 |18542
-0.053 9.872 -0.335 |0.244 14.099 -0.305 |18166
-0.036 9.855 -0.283 |0.122 14.099 -0.244 |19250
-0.043 9.872 -0.257 |0.000 14.160 -0.183 |18500
-0.045 9.860 -0.297 |0.000 14.160 -0.183 |18291
-0.031 9.855 -0.306 |0.061 14.160 -0.183 |18250
-0.055 9.865 -0.311 |0.183 14.038 -0.244 |18208
-0.060 9.872 -0.273 |0.305 13.855 -0.244 |18917
-0.053 9.862 -0.247 |0.366 13.794 -0.244 |18375
-0.050 9.858 -0.254 |0.183 13.855 -0.183 |18166
-0.065 9.879 -0.276 |0.061 13.794 -0.244 |18666
-0.081 9.850 -0.328 |0.061 13.916 -0.122 |18667
-0.062 9.831 -0.311 |0.122 14.038 -0.122 |18459
-0.041 9.846 -0.278 |0.183 13.977 -0.122 |18584
-0.050 9.870 -0.285 |0.183 13.794 -0.061 |18417
-0.050 9.870 -0.285 |0.183 13.794 0.000 |18209
-0.065 9.858 -0.285 |0.305 13.855 -0.061 |18667
-0.057 9.824 -0.283 |0.305 13.977 -0.305 |18250
-0.048 9.853 -0.297 |0.305 14.160 -0.427 |18625
-0.053 9.870 -0.295 |0.305 14.282 -0.366 |27750
-0.060 9.843 -0.245 |0.244 14.160 -0.183 |21167
-0.050 9.824 -0.219 |0.122 14.038 -0.061 |18791
-0.050 9.858 -0.290 |0.122 14.038 -0.061 |19000
-0.036 9.870 -0.318 |0.183 14.099 -0.122 |18667
-0.031 9.860 -0.287 |0.183 14.099 -0.122 |18250
-0.057 9.877 -0.273 |0.244 14.160 -0.183 |18959
-0.074 9.870 -0.238 |0.244 14.221 -0.183 |18834
-0.057 9.870 -0.287 |0.183 14.160 -0.061 |18250
-0.048 9.879 -0.304 |0.183 14.038 -0.061 |19750
-0.038 9.882 -0.302 |0.183 13.977 -0.061 |19417
-0.041 9.870 -0.340 |0.183 14.038 0.000 |18750
-0.053 9.860 -0.302 |0.244 13.977 0.000 |18792
-0.029 9.879 -0.259 |0.305 13.794 -0.122 |18666
-0.019 9.894 -0.233 |0.305 13.855 -0.305 |18333
-0.019 9.894 -0.233 |0.244 13.916 -0.427 |18417
-0.029 9.874 -0.257 |0.183 13.916 -0.366 |18541
-0.050 9.846 -0.280 |0.122 14.038 -0.244 |20375
-0.033 9.836 -0.261 |0.183 13.977 -0.244 |18208
-0.017 9.829 -0.259 |0.183 13.977 -0.244 |18333
-0.031 9.867 -0.268 |0.244 14.038 -0.366 |18042
-0.038 9.860 -0.287 |0.183 14.038 -0.244 |48708
-0.043 9.829 -0.264 |0.244 13.855 -0.061 |18958
-0.029 9.889 -0.235 |0.244 13.794 0.061 |18750
-0.050 9.886 -0.242 |0.244 13.855 -0.061 |18709
-0.062 9.872 -0.249 |0.244 13.916 -0.122 |18667
-0.055 9.884 -0.264 |0.244 13.916 -0.122 |28084
-0.048 9.862 -0.304 |0.305 13.977 -0.183 |20125
-0.031 9.850 -0.330 |0.305 13.916 -0.183 |19292
-0.041 9.877 -0.354 |0.244 13.916 -0.305 |18458
-0.067 9.891 -0.323 |0.183 13.977 -0.305 |18583
-0.081 9.865 -0.285 |0.183 13.916 -0.305 |18416
-0.086 9.855 -0.302 |0.244 13.916 -0.183 |62750
-0.076 9.843 -0.304 |0.122 13.977 -0.122 |18584
-0.060 9.810 -0.299 |0.122 13.916 -0.183 |19166
-0.060 9.836 -0.273 |0.183 13.916 -0.061 |18584
-0.072 9.858 -0.299 |0.122 13.977 -0.061 |18750
-0.069 9.841 -0.375 |0.122 13.977 -0.061 |18584
-0.024 9.831 -0.325 |0.244 14.099 -0.183 |18125
-0.007 9.827 -0.245 |0.305 14.038 -0.244 |18459
-0.029 9.850 -0.266 |0.244 13.916 -0.366 |18292
-0.057 9.846 -0.264 |0.305 13.855 -0.061 |61958
-0.041 9.838 -0.311 |0.366 13.855 -0.122 |20000
-0.031 9.843 -0.264 |0.427 13.855 -0.366 |18833
-0.072 9.838 -0.271 |0.366 13.855 -0.305 |24042
-0.093 9.850 -0.290 |0.305 13.855 -0.061 |22833
-0.079 9.843 -0.311 |0.244 13.794 0.000 |20083
-0.038 9.810 -0.283 |0.183 13.794 -0.122 |18916
-0.005 9.831 -0.264 |0.122 13.916 -0.244 |18875
-0.022 9.831 -0.273 |0.061 13.916 -0.183 |18375
-0.019 9.836 -0.242 |0.061 13.794 -0.122 |30334
-0.017 9.838 -0.290 |0.122 13.672 -0.244 |20250
-0.033 9.831 -0.297 |0.183 13.733 -0.305 |18542
-0.062 9.848 -0.292 |0.244 13.794 -0.244 |19167
-0.060 9.827 -0.304 |0.305 13.794 -0.122 |18917
-0.033 9.810 -0.283 |0.305 13.794 -0.122 |18708
-0.043 9.824 -0.290 |0.305 13.733 -0.183 |18334
-0.043 9.824 -0.290 |0.244 13.733 -0.244 |18791
-0.057 9.858 -0.283 |0.244 13.733 -0.244 |18917
-0.060 9.862 -0.228 |0.366 13.794 -0.244 |19542
-0.033 9.853 -0.280 |0.427 13.794 -0.305 |18500
-0.045 9.834 -0.328 |0.427 13.794 -0.366 |18458
-0.067 9.836 -0.283 |0.427 13.794 -0.366 |18333
-0.062 9.855 -0.309 |0.366 13.855 -0.366 |18125
-0.055 9.862 -0.349 |0.244 13.794 -0.244 |18208
-0.084 9.855 -0.354 |0.183 13.672 -0.183 |18417
-0.108 9.853 -0.316 |0.244 13.733 -0.305 |18417
-0.057 9.874 -0.292 |0.244 13.855 -0.305 |18209
-0.038 9.853 -0.304 |0.244 13.855 -0.244 |18333
-0.029 9.850 -0.328 |0.244 13.794 -0.122 |18417
-0.019 9.870 -0.302 |0.244 13.611 -0.061 |21333
-0.038 9.848 -0.295 |0.183 13.550 -0.061 |18834
-0.057 9.853 -0.271 |0.122 13.611 -0.183 |18791
-0.062 9.874 -0.223 |0.244 13.733 -0.305 |28375
-0.055 9.860 -0.259 |0.305 13.794 -0.366 |19250
-0.053 9.843 -0.304 |0.244 13.672 -0.305 |27583
-0.045 9.850 -0.311 |0.244 13.672 -0.183 |20750
-0.043 9.867 -0.283 |0.305 13.672 -0.183 |20000
-0.060 9.843 -0.249 |0.183 13.550 -0.183 |62000
-0.100 9.824 -0.254 |0.244 13.611 -0.244 |61958
-0.084 9.848 -0.306 |0.488 13.611 -0.183 |61083
-0.038 9.855 -0.266 |0.427 13.611 -0.122 |18584
-0.031 9.879 -0.271 |0.366 13.672 -0.122 |18625
-0.055 9.870 -0.278 |0.427 13.611 -0.244 |18417
-0.055 9.870 -0.278 |0.427 13.611 -0.305 |18042
-0.053 9.850 -0.287 |0.366 13.611 -0.366 |18250
-0.045 9.841 -0.283 |0.305 13.550 -0.244 |18458
-0.038 9.838 -0.238 |0.244 13.489 -0.183 |18125
-0.057 9.838 -0.230 |0.244 13.489 -0.183 |18333
-0.074 9.853 -0.249 |0.244 13.550 -0.061 |18416
-0.060 9.867 -0.287 |0.305 13.672 -0.061 |18458
-0.045 9.874 -0.306 |0.305 13.672 -0.183 |18166
-0.050 9.872 -0.333 |0.244 13.550 -0.183 |18708
-0.053 9.846 -0.347 |0.183 13.489 -0.305 |18083
-0.053 9.836 -0.247 |0.183 13.489 -0.305 |18167
-0.038 9.841 -0.204 |0.305 13.550 -0.244 |18375
-0.026 9.836 -0.252 |0.427 13.611 -0.244 |17791
-0.031 9.819 -0.228 |0.427 13.611 -0.366 |18291
-0.022 9.843 -0.245 |0.305 13.611 -0.366 |18125
-0.022 9.843 -0.245 |0.122 13.550 -0.366 |18750
-0.031 9.862 -0.306 |0.061 13.550 -0.305 |18500
-0.050 9.843 -0.333 |0.244 13.672 -0.244 |18667
-0.050 9.824 -0.302 |0.305 13.672 -0.183 |18208
-0.053 9.827 -0.211 |0.427 13.550 -0.183 |18333
-0.062 9.846 -0.157 |0.427 13.550 -0.183 |18417
-0.045 9.862 -0.202 |0.427 13.367 -0.183 |25125
-0.038 9.862 -0.292 |0.366 13.489 -0.183 |21625
-0.041 9.846 -0.285 |0.366 13.611 -0.244 |18875
-0.041 9.846 -0.285 |0.305 13.611 -0.366 |18791
-0.076 9.853 -0.276 |0.183 13.550 -0.366 |18916
-0.055 9.862 -0.266 |0.061 13.489 -0.183 |19500
-0.010 9.841 -0.257 |0.061 13.489 -0.061 |19209
0.005 9.858 -0.264 |0.183 13.611 -0.244 |18500
-0.014 9.858 -0.271 |0.183 13.611 -0.244 |19125
-0.043 9.834 -0.268 |0.244 13.672 -0.305 |18667
-0.053 9.850 -0.290 |0.305 13.611 -0.305 |18291
-0.038 9.860 -0.285 |0.305 13.611 -0.244 |18375
-0.026 9.858 -0.257 |0.366 13.489 -0.183 |18375
-0.055 9.853 -0.321 |0.366 13.428 -0.061 |18500
-0.053 9.860 -0.335 |0.366 13.550 -0.122 |18709
-0.041 9.848 -0.276 |0.366 13.550 -0.183 |18459
-0.041 9.846 -0.297 |0.305 13.428 -0.244 |18333
-0.022 9.850 -0.283 |0.244 13.306 -0.244 |18750
-0.022 9.850 -0.283 |0.244 13.367 -0.305 |18667
-0.026 9.836 -0.261 |0.366 13.489 -0.305 |18416
-0.014 9.841 -0.261 |0.488 13.489 -0.305 |18125
-0.029 9.846 -0.290 |0.549 13.428 -0.244 |18292
-0.057 9.831 -0.297 |0.488 13.367 -0.061 |18458
-0.045 9.841 -0.249 |0.488 13.367 -0.061 |18417
-0.072 9.860 -0.228 |0.427 13.489 0.000 |233708
-0.074 9.865 -0.173 |0.427 13.489 -0.244 |24041
-0.041 9.855 -0.285 |0.427 13.367 -0.305 |30291
-0.019 9.841 -0.280 |0.427 13.367 -0.305 |19292
-0.019 9.841 -0.280 |0.427 13.367 -0.244 |18500
-0.053 9.848 -0.268 |0.427 13.367 -0.183 |18333
-0.100 9.858 -0.273 |0.488 13.367 -0.305 |18250
-0.067 9.838 -0.268 |0.671 13.306 -0.366 |18250
-0.041 9.836 -0.287 |0.610 13.245 -0.305 |18083
-0.072 9.865 -0.283 |0.610 13.245 -0.305 |18208
-0.065 9.891 -0.261 |0.488 13.245 -0.183 |18125
-0.062 9.865 -0.290 |0.488 13.306 -0.183 |18625
-0.050 9.860 -0.299 |0.488 13.306 -0.366 |18125
-0.041 9.898 -0.280 |0.427 13.245 -0.488 |18208
-0.048 9.870 -0.283 |0.244 13.245 -0.427 |18375
-0.067 9.867 -0.276 |0.305 13.245 -0.305 |18166
-0.067 9.884 -0.254 |0.488 13.306 -0.122 |18417
-0.045 9.848 -0.257 |0.488 13.367 -0.061 |18541
-0.053 9.829 -0.200 |0.366 13.367 -0.122 |18667
-0.053 9.829 -0.200 |0.305 13.306 -0.122 |18416
-0.053 9.831 -0.230 |0.305 13.306 -0.122 |18542
-0.050 9.841 -0.311 |0.366 13.306 -0.244 |17833
-0.060 9.846 -0.285 |0.488 13.184 -0.305 |19292
-0.067 9.894 -0.287 |0.549 13.306 -0.305 |18084
-0.050 9.891 -0.333 |0.549 13.306 -0.305 |18125
-0.048 9.838 -0.347 |0.488 13.428 -0.183 |18333
-0.048 9.853 -0.328 |0.305 13.428 -0.122 |51000
-0.022 9.867 -0.316 |0.183 13.306 -0.305 |18667
-0.010 9.858 -0.283 |0.122 13.245 -0.305 |29167
-0.007 9.882 -0.287 |0.183 13.245 -0.183 |20709
-0.010 9.879 -0.297 |0.366 13.245 -0.061 |19667
-0.031 9.843 -0.302 |0.305 13.306 -0.122 |18417
-0.045 9.817 -0.344 |0.305 13.245 -0.305 |18416
-0.031 9.803 -0.342 |0.305 13.184 -0.366 |19041
-0.048 9.810 -0.330 |0.366 13.062 -0.305 |18334
-0.053 9.855 -0.325 |0.488 13.000 -0.244 |18125
-0.038 9.874 -0.273 |0.488 13.123 -0.305 |18250
-0.038 9.870 -0.216 |0.488 13.184 -0.244 |18458
-0.029 9.908 -0.230 |0.488 13.184 -0.061 |18709
-0.036 9.889 -0.247 |0.549 13.000 0.061 |18375
-0.036 9.889 -0.247 |0.488 12.878 0.122 |18625
-0.041 9.850 -0.219 |0.488 12.878 0.000 |21334
-0.069 9.819 -0.259 |0.488 12.878 -0.122 |20917
-0.069 9.819 -0.259 |0.488 12.939 -0.122 |19792
-0.019 9.850 -0.314 |0.366 13.000 -0.061 |18459
-0.048 9.860 -0.280 |0.366 13.123 -0.061 |18792
-0.062 9.846 -0.219 |0.427 13.245 -0.183 |19167
-0.038 9.846 -0.190 |0.366 13.306 -0.305 |19500
-0.045 9.824 -0.219 |0.305 13.245 -0.427 |18917
-0.031 9.841 -0.235 |0.366 13.123 -0.488 |26709
-0.014 9.879 -0.214 |0.427 13.062 -0.366 |19416
-0.043 9.867 -0.209 |0.488 12.695 0.000 |56834
-0.024 9.838 -0.221 |0.427 12.817 -0.122 |23708
-0.053 9.834 -0.247 |0.427 12.939 -0.305 |20208
-0.057 9.853 -0.264 |0.427 12.939 -0.305 |19125
-0.043 9.841 -0.257 |0.427 12.939 -0.305 |18875
-0.031 9.848 -0.257 |0.305 12.817 -0.244 |18833
-0.022 9.850 -0.245 |0.244 12.939 -0.183 |18250
-0.062 9.870 -0.240 |0.244 13.062 -0.122 |19000
-0.081 9.874 -0.257 |0.488 12.939 -0.244 |18292
-0.067 9.853 -0.261 |0.610 12.817 -0.366 |18458
-0.038 9.867 -0.261 |0.549 12.817 -0.305 |19458
-0.031 9.870 -0.271 |0.366 12.878 -0.244 |18458
-0.050 9.850 -0.273 |0.305 12.817 -0.183 |18000
-0.076 9.841 -0.249 |0.427 12.634 0.000 |18417
-0.069 9.884 -0.216 |0.549 12.512 0.122 |18542
-0.069 9.884 -0.216 |0.549 12.573 0.122 |18584
-0.050 9.891 -0.230 |0.549 12.634 0.061 |20167
-0.048 9.862 -0.266 |0.427 12.695 0.061 |19583
-0.045 9.846 -0.292 |0.366 12.756 -0.061 |62292
-0.022 9.858 -0.285 |0.366 12.695 -0.244 |62459
-0.038 9.877 -0.249 |0.427 12.634 -0.366 |18208
-0.045 9.860 -0.266 |0.366 12.634 -0.366 |18250
-0.036 9.831 -0.261 |0.305 12.756 -0.305 |18500
-0.033 9.829 -0.240 |0.244 12.817 -0.244 |18625
-0.045 9.841 -0.261 |0.183 12.695 -0.122 |18500
-0.062 9.838 -0.276 |0.244 12.573 -0.122 |18500
-0.038 9.829 -0.283 |0.366 12.695 -0.122 |18584
-0.031 9.831 -0.290 |0.427 12.756 -0.122 |62875
-0.045 9.824 -0.273 |0.488 12.634 -0.183 |26625
-0.050 9.848 -0.271 |0.488 12.634 -0.122 |20167
-0.022 9.896 -0.278 |0.427 12.512 -0.061 |18333
-0.024 9.908 -0.314 |0.427 12.451 -0.061 |18791
-0.024 9.908 -0.314 |0.427 12.512 -0.122 |18542
-0.048 9.886 -0.261 |0.366 12.634 -0.183 |18416
-0.076 9.860 -0.233 |0.366 12.634 -0.244 |18166
-0.096 9.834 -0.271 |0.427 12.634 -0.366 |24750
-0.065 9.812 -0.285 |0.488 12.634 -0.366 |20583
-0.062 9.819 -0.328 |0.488 12.695 -0.305 |19334
-0.069 9.843 -0.340 |0.366 12.695 -0.305 |18583
-0.048 9.860 -0.264 |0.244 12.512 -0.183 |18291
-0.036 9.860 -0.235 |0.244 12.512 -0.183 |18375
-0.048 9.853 -0.235 |0.244 12.329 -0.061 |18334
-0.036 9.870 -0.233 |0.244 12.329 0.000 |18541
-0.007 9.855 -0.228 |0.305 12.512 0.000 |18375
-0.014 9.827 -0.233 |0.427 12.573 0.000 |18417
-0.024 9.848 -0.276 |0.427 12.512 -0.122 |18875
-0.019 9.827 -0.302 |0.488 12.451 -0.061 |20041
-0.067 9.819 -0.271 |0.488 12.512 0.000 |151792
-0.081 9.862 -0.257 |0.427 12.634 0.000 |18875
-0.041 9.853 -0.280 |0.366 12.573 0.061 |18750
-0.033 9.827 -0.280 |0.305 12.573 -0.122 |19250
-0.026 9.836 -0.219 |0.305 12.573 -0.122 |20167
-0.050 9.831 -0.228 |0.244 12.512 -0.183 |18459
-0.069 9.836 -0.268 |0.427 12.512 -0.244 |26417
-0.069 9.865 -0.257 |0.488 12.512 -0.305 |20250
-0.072 9.872 -0.242 |0.488 12.512 -0.305 |19458
-0.055 9.831 -0.245 |0.427 12.451 -0.366 |18458
-0.048 9.827 -0.266 |0.427 12.329 -0.366 |18417
-0.038 9.848 -0.273 |0.427 12.329 -0.183 |18292
-0.033 9.836 -0.295 |0.427 12.451 0.000 |18459
-0.060 9.858 -0.278 |0.366 12.512 0.000 |18542
-0.069 9.870 -0.268 |0.305 12.390 -0.061 |18458
-0.060 9.860 -0.311 |0.244 12.268 -0.122 |18875
-0.067 9.877 -0.316 |0.244 12.146 -0.122 |19375
-0.053 9.870 -0.254 |0.366 12.146 -0.061 |18916
-0.067 9.836 -0.254 |0.488 12.207 0.061 |21625
-0.067 9.836 -0.254 |0.549 12.207 0.061 |18541
-0.079 9.838 -0.264 |0.549 12.268 0.000 |18417
-0.060 9.858 -0.181 |0.427 12.268 0.000 |18709
-0.055 9.867 -0.223 |0.305 12.207 0.000 |18083
-0.045 9.872 -0.283 |0.366 12.207 -0.122 |18417
-0.057 9.841 -0.302 |0.366 12.207 -0.122 |18500
-0.079 9.853 -0.280 |0.366 12.207 -0.122 |19208
-0.074 9.884 -0.228 |0.427 12.268 -0.122 |18750
-0.053 9.843 -0.257 |0.366 12.207 -0.244 |18417
-0.036 9.834 -0.264 |0.427 12.146 -0.305 |18458
-0.043 9.874 -0.271 |0.427 12.207 -0.183 |18084
-0.053 9.865 -0.221 |0.488 12.207 0.000 |18167
-0.065 9.838 -0.276 |0.610 12.146 0.061 |26166
-0.084 9.862 -0.356 |0.610 12.146 0.000 |22417
-0.053 9.853 -0.283 |0.488 12.085 -0.244 |20167
-0.043 9.822 -0.271 |0.427 12.024 -0.305 |19333
-0.038 9.838 -0.290 |0.305 12.024 -0.122 |19791
-0.024 9.865 -0.259 |0.244 12.085 0.000 |18167
-0.036 9.884 -0.264 |0.244 12.146 -0.122 |18625
-0.041 9.882 -0.287 |0.305 12.146 -0.305 |19333
-0.043 9.860 -0.233 |0.427 12.146 -0.305 |19709
-0.043 9.860 -0.233 |0.427 12.085 -0.122 |19167
-0.055 9.860 -0.233 |0.305 12.024 0.061 |18667
-0.072 9.867 -0.268 |0.305 12.024 0.061 |18875
-0.067 9.827 -0.306 |0.427 12.024 0.000 |18292
-0.055 9.798 -0.309 |0.427 12.085 -0.122 |18875
-0.055 9.829 -0.287 |0.427 12.085 -0.122 |18583
