Accel XYZ (m/s^2) |Gyro  XYZ (deg/sec)  |Time (nanoseconds)
9.794 -0.002 -0.154 0.244 -0.183 -0.366 422021208
9.784 0.007 -0.133 0.244 -0.183 -0.366 423107833
9.787 0.034 -0.192 0.122 -0.122 -0.244 424037500
9.779 0.010 -0.223 0.122 -0.122 -0.244 424975041
9.784 -0.026 -0.166 0.122 -0.061 0.000 425904041
9.787 -0.010 -0.088 0.183 -0.122 0.122 426888958
9.777 0.005 -0.090 0.305 -0.244 -0.061 427821125
9.782 0.007 -0.124 0.427 -0.244 -0.122 429133125
9.782 0.014 -0.133 0.366 -0.122 -0.122 430073291
9.794 0.031 -0.162 0.366 -0.061 -0.183 431006666
9.796 0.019 -0.135 0.366 -0.061 -0.183 431937666
9.782 -0.034 -0.126 0.427 -0.061 -0.244 432874208
9.803 -0.026 -0.162 0.305 -0.122 -0.183 433805250
9.810 -0.024 -0.131 0.183 -0.305 0.061 434735541
9.801 -0.038 -0.145 0.244 -0.427 0.061 435665333
9.782 -0.060 -0.145 0.305 -0.366 0.000 436594875
9.782 -0.065 -0.150 0.427 -0.183 -0.122 437531541
9.798 -0.036 -0.207 0.488 -0.122 -0.183 438460416
9.798 -0.029 -0.178 0.427 -0.183 -0.122 439389833
9.770 -0.002 -0.128 0.305 -0.244 0.000 440319000
9.770 -0.002 -0.128 0.427 -0.305 0.122 441280791
9.743 0.017 -0.164 0.427 -0.305 0.000 442210250
9.784 0.024 -0.190 0.305 -0.244 0.000 443140458
9.794 -0.005 -0.171 0.122 -0.183 0.122 444064375
9.775 -0.041 -0.128 0.122 -0.183 0.122 444990333
9.770 -0.029 -0.135 0.000 -0.061 0.061 445922291
9.791 -0.007 -0.195 0.183 -0.061 -0.061 446851333
9.827 -0.034 -0.143 0.305 -0.122 -0.061 447780583
9.810 -0.029 -0.116 0.366 -0.122 -0.122 448735083
9.787 -0.026 -0.159 0.305 -0.122 0.061 449665541
9.784 -0.017 -0.164 0.183 -0.183 0.244 450596333
9.782 0.012 -0.143 0.183 -0.183 0.183 451525875
9.779 0.010 -0.126 0.244 -0.183 0.061 452480083
9.782 -0.005 -0.166 0.305 -0.183 -0.061 453711666
9.791 -0.029 -0.200 0.366 -0.122 0.000 454652875
9.796 -0.034 -0.190 0.366 -0.122 0.061 455584458
9.789 -0.017 -0.192 0.305 -0.122 0.000 456513375
9.758 -0.002 -0.138 0.244 -0.061 0.000 457453958
9.741 0.005 -0.114 0.244 -0.122 -0.122 458382083
9.763 0.017 -0.202 0.366 -0.122 -0.305 459551041
9.763 0.034 -0.192 0.488 -0.061 -0.244 460585708
9.775 0.029 -0.188 0.366 -0.122 -0.244 461571541
9.775 -0.017 -0.188 0.244 -0.122 -0.122 462504333
9.753 -0.036 -0.138 0.183 -0.122 -0.061 463433875
9.782 -0.014 -0.124 0.183 -0.244 0.000 464361125
9.782 -0.014 -0.124 0.183 -0.183 -0.061 465272791
9.798 -0.012 -0.119 0.244 -0.183 -0.061 466172791
9.770 -0.019 -0.159 0.305 -0.244 -0.061 467071125
9.751 -0.019 -0.185 0.366 -0.183 0.061 468933416
9.808 -0.014 -0.176 0.305 -0.061 -0.122 470522416
9.791 0.014 -0.188 0.305 -0.061 -0.183 472164125
9.794 0.000 -0.214 0.305 -0.366 -0.183 473869125
9.767 -0.022 -0.216 0.305 -0.305 0.061 475554208
9.782 0.010 -0.185 0.183 -0.244 0.061 477259916
9.775 0.005 -0.154 0.244 -0.061 -0.122 479330375
9.770 -0.002 -0.102 0.244 0.000 -0.061 481038750
9.779 0.010 -0.124 0.061 -0.061 -0.183 483147375
9.775 -0.050 -0.157 0.061 -0.244 0.061 484962750
9.787 0.000 -0.152 0.061 -0.244 0.061 485964375
9.782 0.007 -0.152 0.244 -0.305 -0.061 486894375
9.810 -0.022 -0.114 0.427 -0.305 -0.122 487822208
9.806 -0.017 -0.119 0.366 -0.183 -0.183 488757458
9.782 0.036 -0.147 0.305 -0.183 -0.183 489687791
9.763 0.024 -0.164 0.244 -0.122 -0.122 490615583
9.755 0.002 -0.152 0.183 -0.122 -0.061 491544875
9.765 0.010 -0.154 0.122 -0.305 0.000 492474958
